Taxon,temperature,climate_rating,mean_annual_ temp_celcius,mean_hottest_month_celcius,mean_coldest_quarter_celsius,mean_annual_precipitation mm/year,mean_driest_quarter mm/qtr,tree_on_CAT,PLANTSEARCH,URBANPLANTS,GBIF_CURRENT,GBIF_BGCI
Angelica capitellata,11.9917,9,7.06251,23.425,2.13333,796.0,67.25,False,2,,1850,
Angelica sylvestris,11.9917,9,7.11111,22.35,-0.00416505,696.75,125.25,False,71,,8884,
Anisocampium niponicum,11.9917,11,13.6361,29.7,3.71667,1220.25,143.5,False,3,,5220,
Anisodus stramoniifolius,11.9917,11,12.2028,23.45,4.05,784.5,87.75,False,18,,112,
Antennaria chilensis,11.9917,6,6.74097,20.175,0.591667,621.25,114.5,False,11,,40,
Antennaria dioica,11.9917,6,4.95694,21.55,-2.70417,703.25,125.25,False,98,,9098,
Antennaria howellii,11.9917,9,7.57014,25.375,-2.03333,820.75,151.0,False,10,,3220,
Antennaria umbrinella,11.9917,9,5.46667,23.3,-1.88333,649.75,127.0,False,8,,1411,
Anthemis cretica,11.9917,8,10.0792,22.95,4.09167,821.5,153.5,False,10,,1821,
Anthemis punctata,11.9917,8,10.2694,21.025,5.45,801.75,145.75,False,2,,89,
Anthericum ramosum,11.9917,6,8.55972,23.275,0.654167,784.5,147.0,False,103,,7150,
Anthriscus sylvestris,11.9917,6,9.54445,22.8,2.67917,756.5,146.5,False,64,,5813,
Anthyllis hermanniae,11.9917,11,11.0694,24.05,4.79167,791.75,112.0,False,31,,2047,
Anthyllis vulneraria,11.9917,9,8.73473,22.2,1.77917,803.75,150.5,False,86,,8030,
Antirrhinum braun-blanquetii,11.9917,11,10.3382,24.0,3.8125,797.25,137.0,False,30,,399,
Aphyllanthes monspeliensis,11.9917,11,12.4139,26.55,5.34167,724.75,129.75,False,29,,9591,
Apocynum androsaemifolium,11.9917,9,7.14792,26.15,-2.61667,854.0,140.0,False,43,,9732,
Aquilegia bernardii,11.9917,9,8.66389,22.7,1.88333,888.5,124.5,False,18,,215,
Aquilegia brevistyla,11.9917,2,3.86111,21.575,-4.81667,594.25,95.75,False,3,,672,
Aquilegia canadensis,11.9917,9,9.10973,27.9,-1.35,953.5,176.5,False,142,,9803,
Aquilegia chrysantha,11.9917,11,10.9736,26.45,3.075,649.5,93.0,False,78,,1575,
Aquilegia coerulea,11.9917,6,4.05972,22.95,-3.2625,582.0,114.25,False,17,,4719,
Aquilegia flabellata,11.9917,6,1.975,22.725,-8.90417,794.25,86.0,False,48,,521,
Aquilegia formosa,11.9917,11,8.93542,24.1,2.33333,872.0,97.25,False,77,,9880,
Aquilegia grata,11.9917,11,11.8847,25.05,2.9,948.0,170.5,False,8,,4,
Aquilegia olympica,11.9917,6,5.41667,21.1,-2.15,1011.5,182.0,False,53,,324,
Aquilegia viridiflora,11.9917,6,3.10833,23.9,-8.33333,582.5,79.5,False,43,,321,
Aquilegia vulgaris,11.9917,9,9.25,23.25,1.8375,780.75,149.25,False,140,,8028,
Arabis alpina,11.9917,6,5.04861,20.15,-1.34167,964.0,183.5,False,81,,5447,
Arachniodes standishii,11.9917,11,12.0639,28.4,2.84167,1380.5,203.5,False,37,,3352,
Aralia californica,11.9917,11,12.4111,24.35,6.66667,941.0,78.0,False,59,,2407,
Aralia chinensis,11.9917,9,14.8387,29.1325,4.87475,1091.0,98.625,True,,,422,224
Aralia elata,11.9917,11,11.9804,26.97,2.37767,1069.62,144.25,True,,,1683,529
Aralia hispida,11.9917,6,6.71667,24.2,-3.64167,991.5,193.5,False,13,,3745,
Aralia racemosa,11.9917,9,7.98472,25.9,-2.61667,919.5,175.0,False,93,,6203,
Aralia spinosa,11.9917,9,12.9961,29.8538,2.37338,1113.88,223.75,True,,,1634,496
Araucaria araucana,11.9917,9,9.36172,22.8195,4.392,1017.38,132.5,True,,,2437,360
Arbutus menziesii,11.9917,11,12.1728,24.719,6.19875,933.75,71.25,True,,,5463,2210
Arbutus unedo,11.9917,9,14.1786,27.874,7.87499,675.75,92.5,True,,,50214,21910
Arctanthemum arcticum,11.9917,9,2.37431,20.475,-5.58333,718.0,117.0,False,11,,745,
Arctostaphylos alpinus,11.9917,6,3.44305,18.9,-2.9,856.0,151.5,False,11,,8833,
Arctostaphylos bakeri,11.9917,5,12.2431,23.95,6.55833,933.0,84.0,False,1,,115,
Arctostaphylos bicolor,11.9917,3,16.7625,30.15,12.5583,401.5,7.0,False,15,,3885,
Arctostaphylos canescens,11.9917,11,12.8806,26.8,6.20833,1028.0,55.0,False,16,,787,
Arctostaphylos catalinae,11.9917,5,16.4219,27.8667,12.5194,375.333,4.66667,True,,,112,109
Arctostaphylos columbiana,11.9917,11,11.6013,23.39,6.96203,1208.0,78.3333,True,,,502,1226
Arctostaphylos densiflora,11.9917,9,14.2431,27.0,9.42917,816.25,10.5,False,13,,59,
Arctostaphylos glauca,11.9917,8,15.0417,31.3233,9.61055,467.0,9.5,True,,,1237,2661
Arctostaphylos hookeri,11.9917,5,14.1854,25.825,10.0583,565.0,9.0,False,4,,441,
Arctostaphylos insularis,11.9917,6,15.0792,25.25,11.9542,544.75,6.25,False,12,,228,
Arctostaphylos manzanita,11.9917,8,14.5055,29.0,8.875,862.25,11.5,False,18,,2320,
Arctostaphylos nevadensis,11.9917,9,7.25071,24.85,0.9125,990.0,91.75,False,21,,2490,
Arctostaphylos patula,11.9917,9,8.69307,26.95,2.275,794.0,63.5,False,22,,5538,
Arctostaphylos purissima,11.9917,6,14.3465,25.2,10.825,634.75,7.0,False,8,,247,
Arctostaphylos uva-ursi,11.9917,9,6.39028,23.7,-1.775,749.0,130.0,False,150,,9605,
Arctostaphylos viscida,11.9917,11,13.5105,29.9247,6.80755,895.667,31.1667,True,,,510,2150
Ardisia japonica,11.9917,9,13.3667,28.025,4.91667,1357.25,168.5,False,54,,2670,
Ardisia pusilla,11.9917,9,15.5861,29.4,5.08333,1751.5,157.0,False,8,,541,
Arenaria purpurascens,11.9917,6,9.75833,23.0,2.48333,797.0,148.0,False,36,,,
Arenaria tetraquetra,11.9917,8,9.15693,25.6,1.20833,699.5,98.75,False,30,,550,
Argyrocytisus battandieri,11.9917,11,10.9109,26.2667,4.09444,774.0,68.0,True,,,43,33
Aria alnifolia,11.9917,0,10.3958,25.45,0.825,1050.5,127.5,False,2,,,
Aria aronioides,11.9917,11,13.8979,25.85,6.05833,1190.5,64.5,False,,,55,
Aria caloneura,11.9917,5,16.6667,30.9,6.85,1368.0,90.0,False,,,219,
Aria coronata,11.9917,11,12.8229,24.15,5.05,978.0,52.5,False,,,66,
Aria folgneri,11.9917,5,16.2458,31.1,6.15833,1282.5,88.5,False,,,313,
Aria globosa,11.9917,5,16.6542,29.8,8.71667,1172.0,62.0,False,,,10,
Aria hemsleyi,11.9917,8,15.6854,29.6,6.025,1184.5,61.5,False,,,153,
Aria megalocarpa,11.9917,8,16.3229,29.15,6.50833,1197.5,63.5,False,,,78,
Aria meliosmifolia,11.9917,8,14.9583,27.5,5.7,1172.0,47.0,False,,,53,
Aria pallescens,11.9917,11,10.6917,22.7,3.55,890.0,38.0,False,,,65,
Aria thibetica,11.9917,8,8.99722,20.9,2.35833,889.0,111.5,False,1,,92,
Aria thomsonii,11.9917,8,13.15,24.45,5.2,1019.0,112.0,False,1,,50,
Aria yuana,11.9917,11,12.3125,27.3,2.41667,1141.0,66.0,False,,,8,
Arisaema bockii,11.9917,11,14.6813,28.925,5.80417,1111.25,107.5,False,8,,22,
Arisaema candidissimum,11.9917,11,12.0743,23.6,4.85833,819.5,92.75,False,62,,20,
Arisaema ciliatum,11.9917,11,10.6889,22.425,4.17083,806.5,98.25,False,42,,15,
Arisaema consanguineum,11.9917,11,12.409,23.525,5.40417,1554.75,158.0,False,79,,665,
Arisaema erubescens,11.9917,11,12.8444,26.15,5.33334,979.75,93.75,False,37,,424,
Arisaema flavum,11.9917,11,8.27222,22.0,1.58334,711.0,85.5,False,59,,97,
Arisaema griffithii,11.9917,11,9.88194,20.975,3.8,925.25,108.25,False,26,,41,
Arisaema ringens,11.9917,9,15.4347,26.9,7.975,1682.5,206.0,False,64,,1429,
Arisaema tortuosum,11.9917,11,13.3458,24.125,6.2125,1345.0,102.5,False,68,,133,
Arisaema triphyllum,11.9917,11,9.67639,27.2,-0.629166,986.5,190.0,False,142,,9703,
Arisarum proboscideum,11.9917,11,12.8646,25.4,5.40833,864.5,153.25,False,56,,142,
Aristaloe aristata,11.9917,9,13.3986,27.0,7.15833,706.5,82.25,False,23,,60,
Aristolochia guichardii,11.9917,2,17.0625,29.1,10.5,773.0,12.5,False,1,,31,
Aristolochia iquitensis,11.9917,11,20.4764,27.2,13.8,2144.5,276.5,False,1,,65,
Aristolochia manshuriensis,11.9917,11,9.3375,25.2,-1.02083,885.0,83.75,False,77,,51,
Armeria alpina,11.9917,6,4.15417,19.475,-1.9875,1117.5,207.75,False,44,,3200,
Armeria humilis,11.9917,11,9.97917,23.4,4.28333,1431.0,122.0,False,,,62,
Armeria maritima,11.9917,9,9.16806,22.1,2.48333,762.0,134.0,False,112,,8386,
Armeria pseudarmeria,11.9917,9,13.9181,23.4,7.97917,702.25,77.0,False,34,,74,
Armeria welwitschii,11.9917,9,13.6931,23.55,7.47083,680.75,74.0,False,21,,209,
Armoracia rusticana,11.9917,9,9.16804,23.85,1.29167,716.5,129.5,False,104,,9373,
Arnica chamissonis,11.9917,9,6.12361,24.35,-1.57917,605.5,100.5,False,59,,1581,
Arnica cordifolia,11.9917,9,5.66458,24.0,-2.22917,674.25,121.0,False,10,,5661,
Arnica montana,11.9917,6,6.06667,20.35,-0.404168,981.5,182.5,False,101,,8475,
Arnica unalaschcensis,11.9917,6,3.90763,20.3,-4.2625,1064.5,187.25,False,2,,117,
Aronia arbutifolia,11.9917,11,12.0153,28.3,2.1,1089.0,217.0,False,132,,2393,
Aronia melanocarpa,11.9917,6,7.91944,25.3,-1.975,950.0,183.5,False,158,,6490,
Artemisia absinthium,11.9917,9,7.53543,24.75,-1.2875,694.0,116.5,False,176,,9286,
Artemisia afra,11.9917,9,15.884,26.7,10.75,730.5,68.5,False,25,,470,
Artemisia chamaemelifolia,11.9917,9,7.04097,22.35,0.0541675,972.75,174.75,False,22,,341,
Artemisia frigida,11.9917,9,6.39793,26.175,-2.82083,542.0,80.25,False,37,,8128,
Artemisia morrisonensis,11.9917,5,7.44167,14.7,2.88333,4215.0,289.0,False,1,,227,
Artemisia pedemontana,11.9917,9,10.0854,26.7,3.40833,630.75,110.25,False,21,,202,
Artemisia rigida,11.9917,9,10.0486,30.425,0.595835,705.5,138.75,False,4,,197,
Artemisia vulgaris,11.9917,9,9.3764,24.45,1.16666,773.5,144.0,False,132,,8323,
Arthropodium candidum,11.9917,11,10.7764,21.95,5.2,1025.5,186.5,False,29,,358,
Arthropodium milleflorum,11.9917,11,13.1111,25.05,7.85833,855.0,156.0,False,21,,8390,
Arum creticum,11.9917,8,14.0104,25.375,6.87083,759.0,81.75,False,34,,97,
Arum maculatum,11.9917,6,9.72778,22.55,3.325,776.25,153.5,False,99,,6818,
Aruncus dioicus,11.9917,9,8.76529,23.4,0.7,962.5,170.5,False,179,,9247,
Asarum canadense,11.9917,11,9.84444,28.5,-1.31667,976.5,182.5,False,122,,9774,
Asarum caudatum,11.9917,11,10.0979,24.25,3.57083,1006.0,120.0,False,78,,4612,
Asarum europaeum,11.9917,6,7.61111,23.725,-1.41667,741.25,127.75,False,150,,9159,
Asclepias incarnata,11.9917,9,9.26249,27.9,-1.50833,933.0,168.0,False,141,,9778,
Asclepias tuberosa,11.9917,11,10.9875,29.05,0.683335,985.0,185.0,False,156,,9809,
Asimina parviflora,11.9917,6,17.3617,32.3747,7.78822,1306.0,264.333,True,,,364,127
Asimina triloba,11.9917,11,12.2938,29.9925,1.40075,1030.62,203.875,True,,,5418,1245
Asparagus acutifolius,11.9917,9,14.1819,28.425,6.52917,681.25,105.5,False,44,,9729,
Asparagus maritimus,11.9917,9,13.5889,26.625,5.30833,706.75,112.5,False,17,,280,
Asparagus microraphis,11.9917,11,12.0236,24.9,6.47917,886.0,145.25,False,4,,61,
Asparagus officinalis,11.9917,9,9.30279,25.2,1.00833,674.25,114.0,False,121,,7899,
Asparagus pseudoscaber,11.9917,8,8.97916,23.7,0.0166675,699.25,101.75,False,12,,8,
Asparagus verticillatus,11.9917,11,10.7229,26.15,1.275,600.5,121.0,False,28,,849,
Asphodeline liburnica,11.9917,11,12.7576,26.3,5.07083,734.0,117.5,False,71,,110,
Asphodeline lutea,11.9917,11,12.659,26.3,4.8,681.75,110.0,False,133,,2901,
Asphodelus aestivus,11.9917,9,15.4694,28.075,8.0375,617.75,63.75,False,49,,2310,
Asphodelus albus,11.9917,11,11.3875,24.325,4.61667,857.5,162.75,False,87,,6427,
Asphodelus ayardii,11.9917,9,14.1639,28.95,5.95,621.5,113.0,False,1,,1239,
Aspidotis densa,11.9917,11,10.8111,25.25,6.3875,1027.75,37.0,False,7,,3184,
Asplenium adiantum-nigrum,11.9917,11,10.4528,24.45,3.90833,808.0,155.5,False,42,,7088,
Asplenium ceterach,11.9917,11,11.7389,25.8,4.625,753.0,131.0,False,31,,8474,
Asplenium fontanum,11.9917,9,10.1618,25.1,2.24167,784.5,164.5,False,14,,4212,
Asplenium rhizophyllum,11.9917,11,11.6069,29.4,-0.0500002,1099.0,231.0,False,16,,5141,
Asplenium scolopendrium,11.9917,9,9.99583,23.275,3.72083,851.75,160.25,False,130,,7239,
Asplenium septentrionale,11.9917,6,7.53333,22.45,0.175002,760.0,140.5,False,37,,7098,
Asplenium trichomanes,11.9917,9,9.52777,23.25,2.63333,854.5,159.5,False,128,,8425,
Asplenium viride,11.9917,6,6.42778,20.825,-0.883333,1058.25,194.0,False,33,,6235,
Astelia nervosa,11.9917,9,9.80347,20.525,5.50417,1834.25,327.0,False,24,,7822,
Aster alpinus,11.9917,6,4.37639,20.525,-1.875,950.25,179.0,False,104,,7443,
Aster amellus,11.9917,6,9.21667,23.85,1.4,761.5,145.0,False,75,,4775,
Aster pyrenaeus,11.9917,6,8.13195,22.975,0.970832,971.25,172.0,False,43,,7,
Astilbe biternata,11.9917,11,11.4125,27.9,1.69167,1197.0,250.0,False,28,,124,
Astilbe glaberrima,11.9917,8,13.5292,25.35,4.95,2003.5,312.75,False,4,,9,
Astilbe grandis,11.9917,11,13.4583,26.45,3.675,1068.5,125.0,False,42,,312,
Astilbe japonica,11.9917,11,9.57222,25.5,1.03333,954.75,166.0,False,36,,529,
Astilbe macroflora,11.9917,8,7.62847,18.35,2.68334,2446.0,220.75,False,7,,96,
Astilbe rivularis,11.9917,11,12.5708,23.75,5.3375,963.25,104.0,False,30,,280,
Astilbe rubra,11.9917,9,9.92015,26.125,0.675002,1055.0,110.0,False,26,,2081,
Astilboides tabularis,11.9917,6,7.35417,22.8,-0.712501,755.75,131.25,False,104,,90,
Astragalus sempervirens,11.9917,6,5.97014,21.075,-0.316665,1003.25,188.0,False,18,,2061,
Astragalus whitneyi,11.9917,9,7.55278,25.975,1.40833,733.5,118.25,False,6,,1125,
Astrantia major,11.9917,6,7.99444,21.95,0.654167,961.25,180.0,False,123,,8910,
Astrolepis sinuata,11.9917,9,15.6174,29.4,8.3625,730.5,83.25,False,16,,1943,
Athrixia fontana,11.9917,5,8.47847,20.675,2.23333,883.0,107.5,False,6,,12,
Athyrium filix-femina,11.9917,9,7.12918,23.2,-0.4,805.0,134.5,False,174,,8877,
Atocion rupestre,11.9917,2,5.45417,20.425,-2.78333,960.0,176.25,False,8,,7310,
Atropa belladonna,11.9917,9,8.93057,23.65,1.55833,857.0,159.5,False,58,,6971,
Aubrieta olympica,11.9917,5,8.46111,22.775,0.620833,713.5,134.0,False,16,,9,
Aucuba chinensis,11.9917,6,17.7575,29.788,9.57958,1579.5,113.875,True,,,168,512
Aucuba japonica,11.9917,11,11.9035,25.325,4.35833,964.75,159.75,False,143,,7119,
Aureolaria flava,11.9917,11,12.9125,31.25,0.925,1178.0,264.0,False,3,,1209,
Aurinia saxatilis,11.9917,8,9.40556,24.05,1.14167,733.5,134.0,False,69,,5721,
Austroblechnum penna-marina,11.9917,9,8.89237,21.7,2.9875,1298.25,241.25,False,4,,8165,
Austrocactus spiniflorus,11.9917,11,8.70834,23.6,4.26666,507.5,65.0,False,10,,26,
Austrocedrus chilensis,11.9917,9,9.08126,23.1167,3.64445,1060.83,120.667,True,,,419,230
Azara microphylla,11.9917,11,10.8255,23.6465,6.32499,970.125,127.25,True,,,54,29
Azara serrata,11.9917,11,11.2396,23.2036,6.45248,884.625,103.375,True,,,38,51
Azorella trifurcata,11.9917,6,7.7,19.875,2.12083,647.5,124.5,False,53,,270,
Baccharis magellanica,11.9917,9,7.70694,19.575,3.14167,674.25,121.25,False,11,,290,
Baccharis pilularis,11.9917,9,14.5653,26.55,9.71667,632.25,10.0,False,31,,9903,
Balsamorhiza deltoidea,11.9917,11,10.7,26.25,3.8625,906.5,84.25,False,9,,849,
Banksia marginata,11.9917,11,13.6865,25.0125,8.9715,770.375,142.125,True,,,24168,21138
Baptisia alba,11.9917,11,10.232,29.35,-1.29167,1035.0,189.0,False,41,,4647,
Baptisia australis,11.9917,11,11.691,28.75,0.887499,950.5,172.0,False,178,,3901,
Beesia calthifolia,11.9917,11,12.793,25.2,4.85,914.0,94.5,False,33,,197,
Beesia deltophylla,11.9917,9,14.7431,28.625,4.49583,1315.0,112.0,False,10,,3,
Begonia emeiensis,11.9917,9,16.2771,28.5,6.98333,1309.0,104.25,False,17,,1,
Begonia formosana,11.9917,9,17.6347,27.1,10.0667,1905.0,277.0,False,17,,1260,
Begonia grandis,11.9917,9,13.6632,28.7,4.13333,1118.75,140.5,False,76,,613,
Begonia palmata,11.9917,9,15.9347,25.8,9.02917,1622.5,115.75,False,35,,1490,
Begonia taliensis,11.9917,8,15.7104,27.525,8.69166,860.75,69.75,False,5,,34,
Bellevalia longistyla,11.9917,11,10.9306,27.25,1.85833,503.5,63.75,False,10,,22,
Berberidopsis corallina,11.9917,11,11.0986,22.375,6.5,1087.75,125.0,False,33,,51,
Berberis coxii,11.9917,6,10.0125,20.85,4.0375,968.5,113.75,False,15,,3,
Berberis darwinii,11.9917,11,10.3417,21.725,5.0875,962.75,164.5,False,78,,3619,
Berberis duclouxiana,11.9917,0,10.5458,24.5,3.33333,710.0,146.0,False,2,,,
Berberis empetrifolia,11.9917,6,7.45972,20.5,2.25,683.0,101.5,False,30,,546,
Berberis fremontii,11.9917,11,13.514,32.4667,4.69622,330.5,29.8333,True,,,453,130
Berberis gyalaica,11.9917,9,9.42292,21.925,3.31667,743.75,74.75,False,11,,10,
Berberis julianae,11.9917,9,13.8154,27.154,4.69292,978.625,121.5,True,,,611,38
Berberis kawakamii,11.9917,9,9.78265,19.4,4.80417,2314.25,198.0,False,13,,641,
Berberis microphylla,11.9917,6,7.76806,19.4,3.13333,760.0,131.5,False,27,,1176,
Berberis morrisonensis,11.9917,6,7.60696,18.05,2.75,2511.5,225.0,False,22,,396,
Berberis pruinosa,11.9917,9,13.2208,24.65,6.2625,799.5,86.0,False,36,,87,
Berberis sanguinea,11.9917,11,12.3569,24.65,4.4125,827.75,86.75,False,16,,21,
Berberis thunbergii,11.9917,9,9.60277,26.45,0.125,908.0,171.0,False,149,,9748,
Berberis wilsoniae,11.9917,11,10.5243,23.15,4.15,803.0,88.5,False,71,,240,
Berchemia racemosa,11.9917,11,12.7014,26.15,3.375,1162.5,155.25,False,23,,1866,
Berchemia scandens,11.9917,9,16.2431,31.45,5.95,1035.5,190.0,False,30,,2818,
Bergenia crassifolia,11.9917,9,8.71181,23.2,1.09167,714.25,125.0,False,122,,8428,
Bergenia emeiensis,11.9917,11,13.4486,25.25,5.0,935.0,90.0,False,17,,12,
Bergenia pacumbis,11.9917,11,8.94304,22.1,2.54167,826.5,139.5,False,10,,45,
Bergenia purpurascens,11.9917,11,7.86389,20.95,0.995835,810.5,87.5,False,67,,159,
Bergenia stracheyi,11.9917,8,5.02222,21.775,-3.30833,566.5,94.5,False,69,,111,
Berkheya cirsiifolia,11.9917,11,10.6271,22.95,4.36667,786.75,107.0,False,15,,92,
Berkheya multijuga,11.9917,8,9.72432,21.925,3.93334,798.25,101.75,False,19,,67,
Berkheya purpurea,11.9917,11,11.2792,23.25,4.99583,747.5,97.5,False,41,,227,
Beschorneria rigida,11.9917,2,16.057,28.15,11.9917,635.0,39.75,False,7,,51,
Betonica macrantha,11.9917,6,6.47986,21.925,-2.40417,742.75,119.25,False,18,,1649,
Betonica officinalis,11.9917,8,8.98472,23.15,1.425,781.5,149.5,False,44,,8041,
Betula alleghaniensis,11.9917,6,7.34999,25.8185,-3.86459,998.125,190.875,True,,,5584,1994
Betula apoiensis,11.9917,6,6.75694,22.575,-2.1625,984.0,155.75,False,26,,6,
Betula delavayi,11.9917,11,11.4083,21.7333,3.76944,798.5,72.1667,True,,,37,122
Betula ermanii,11.9917,8,7.16115,22.2865,-1.39183,1107.38,170.0,True,,,710,442
Betula fargesii,11.9917,8,13.7547,28.3167,4.33056,1039.17,92.5,True,,,8,2
Betula glandulosa,11.9917,6,0.73889,20.9,-9.125,647.0,92.0,False,44,,4323,
Betula lenta,11.9917,8,9.96152,26.9247,-0.366142,1073.75,230.25,True,,,1538,519
Betula maximowicziana,11.9917,8,7.83394,23.7367,-1.93933,1266.33,186.667,True,,,291,161
Betula michauxii,11.9917,3,4.20418,21.65,-4.85,962.5,176.5,False,14,,161,
Betula nana,11.9917,3,3.20139,20.525,-4.15,695.5,125.0,False,117,,9393,
Betula occidentalis,11.9917,9,7.86269,27.528,-1.24075,511.625,68.25,True,,,758,817
Betula papyrifera,11.9917,6,7.41536,25.643,-3.349,932.5,175.25,True,,,7216,2885
Betula platyphylla,11.9917,6,7.60625,23.15,-0.6,718.5,125.75,False,78,,7958,
Betula pumila,11.9917,6,6.34305,24.55,-3.75833,810.5,136.5,False,77,,2727,
Betula tianschanica,11.9917,6,4.3453,22.8333,-6.24166,465.5,69.1667,True,,,119,10
Betula utilis,11.9917,11,8.33983,22.2555,2.02942,768.625,96.125,True,,,562,903
Biarum marmarisense,11.9917,6,9.65696,21.35,4.35833,888.0,162.0,False,10,,2,
Biarum tenuifolium,11.9917,9,13.7708,26.5,6.36667,691.75,86.5,False,23,,356,
Bidens aurea,11.9917,9,13.2861,25.85,7.08333,811.5,116.75,False,20,,4749,
Bignonia capreolata,11.9917,9,14.7444,30.6,4.86667,1146.5,220.5,False,70,,7995,
Bistorta affinis,11.9917,6,7.87084,21.55,0.766665,646.0,120.5,False,23,,346,
Bistorta amplexicaulis,11.9917,6,9.72917,21.975,3.70833,789.0,147.0,False,20,,2093,
Bistorta officinalis,11.9917,6,7.36667,21.85,0.408335,850.0,163.0,False,37,,7289,
Bistorta vacciniifolia,11.9917,6,6.40001,18.65,1.15833,704.5,103.75,False,10,,78,
Bletilla striata,11.9917,9,13.7861,28.05,4.79583,1160.5,148.25,False,145,,348,
Blitum bonus-henricus,11.9917,6,7.19028,21.8,0.0666667,843.5,149.0,False,10,,5387,
Boehmeria platanifolia,11.9917,11,12.5736,28.0,2.75833,1167.0,159.0,False,17,,754,
Bolboschoenus maritimus,11.9917,9,9.14304,22.7,1.975,671.5,119.5,False,38,,6786,
Boltonia asteroides,11.9917,11,11.8556,28.75,1.23333,961.5,155.5,False,47,,868,
Borago officinalis,11.9917,11,11.3903,25.25,4.34167,769.0,133.5,False,140,,9043,
Borinda macclureana,11.9917,9,9.65972,22.85,3.30417,853.75,74.25,False,6,,5,
Borodinia laevigata,11.9917,11,10.0826,26.825,-1.14583,983.25,196.25,False,2,,2616,
Boykinia occidentalis,11.9917,11,9.8889,22.5,4.36667,1448.0,152.0,False,22,,1914,
Brachyglottis bellidioides,11.9917,6,7.91388,18.9,3.67917,1711.5,323.5,False,5,,834,
Brachyglottis lagopus,11.9917,9,8.80834,20.25,5.04167,1393.5,265.0,False,4,,2565,
Brassica cretica,11.9917,6,16.1833,29.8,8.3,669.5,51.0,False,9,,487,
Bretschneidera sinensis,11.9917,6,18.6782,31.084,10.0947,1797.0,235.0,True,,,207,175
Brewerimitella breweri,11.9917,2,7.56597,24.475,3.8125,845.5,63.25,False,3,,752,
Brewerimitella ovalis,11.9917,9,11.1167,24.15,6.8,1176.5,60.0,False,4,,384,
Briza maxima,11.9917,9,13.0625,25.75,6.82917,735.75,95.0,False,58,,9659,
Briza media,11.9917,6,8.51667,22.6,1.29583,821.75,155.25,False,112,,6712,
Brodiaea californica,11.9917,9,13.6021,27.025,6.90417,801.75,70.75,False,21,,131,
Brodiaea coronaria,11.9917,9,10.866,23.75,4.74167,830.25,102.25,False,23,,1854,
Bromus carinatus,11.9917,11,11.6097,25.6,4.95,736.5,47.0,False,15,,6024,
Broussonetia papyrifera,11.9917,9,15.6724,29.291,7.17266,1091.62,113.875,True,,,8837,1017
Brucea javanica,11.9917,6,23.9682,31.3867,18.6761,1659.62,83.375,True,,,880,807
Brunnera macrophylla,11.9917,6,9.50833,23.1,1.35833,780.75,148.5,False,132,,7068,
Brunsvigia radulosa,11.9917,9,14.8417,25.775,8.07083,777.5,75.25,False,13,,477,
Bryonia cretica,11.9917,11,11.6319,26.45,5.475,719.5,116.5,False,11,,6149,
Buddleja alternifolia,11.9917,11,10.9448,26.702,1.88958,709.25,65.0,True,,,68,36
Buddleja globosa,11.9917,9,10.0278,22.225,4.45834,785.5,150.25,False,80,,2153,
Buddleja lindleyana,11.9917,9,15.1604,28.275,6.17917,1121.25,153.5,False,77,,657,
Buddleja loricata,11.9917,11,11.3285,23.375,5.5125,801.75,104.0,False,25,,92,
Buphthalmum salicifolium,11.9917,6,8.17916,22.45,0.795833,985.0,183.75,False,61,,8280,
Bupleurum aureum,11.9917,6,3.98472,23.5,-6.51667,664.5,106.0,False,11,,1913,
Bupleurum fruticescens,11.9917,9,14.5424,30.65,7.7375,447.5,57.25,False,6,,6734,
Bupleurum fruticosum,11.9917,9,13.2278,26.7,6.075,700.0,118.0,False,88,,8969,
Buxus bodinieri,11.9917,9,15.2514,28.2,5.83333,1175.0,132.0,False,18,,86,
Buxus microphylla,11.9917,11,12.719,27.7845,4.56883,1284.25,175.25,True,,,334,94
Buxus sinica,11.9917,9,15.6391,29.7575,5.3685,1248.12,137.25,True,,,38,248
Caiophora coronata,11.9917,6,6.57987,20.225,1.49583,535.25,71.25,False,8,,207,
Calamagrostis arundinacea,11.9917,9,6.30139,23.025,-2.06667,721.25,125.25,False,55,,9622,
Calamagrostis hakonensis,11.9917,8,9.18333,25.6,-1.3,1630.0,184.0,False,1,,1245,
Calceolaria cavanillesii,11.9917,6,8.56528,23.625,2.89584,763.25,95.25,False,8,,17,
Calendula arvensis,11.9917,9,13.2694,27.0,5.42083,682.5,97.75,False,60,,9146,
Calendula officinalis,11.9917,9,10.2465,24.1,3.59167,785.5,143.0,False,127,,8881,
Callianthemum coriandrifolium,11.9917,3,3.29305,18.35,-2.49167,1090.5,199.5,False,25,,630,
Callicarpa americana,11.9917,9,17.5444,31.85,7.70833,1168.0,196.0,False,104,,9756,
Callicarpa bodinieri,11.9917,9,15.0208,28.5,5.22083,1143.0,144.0,False,52,,526,
Callicarpa japonica,11.9917,11,11.5451,27.025,1.95417,1182.5,155.5,False,144,,4392,
Callistemon citrinus,11.9917,9,15.4618,26.2,8.69583,938.5,160.75,False,116,,2995,
Callistemon pityoides,11.9917,11,10.8333,23.65,5.70834,981.5,181.5,False,32,,1312,
Callistemon salignus,11.9917,9,16.4805,26.2,9.81667,1013.5,153.5,False,66,,3949,
Callistemon subulatus,11.9917,9,13.166,24.075,7.49167,865.75,153.75,False,31,,334,
