Taxon,temperature,climate_rating,mean_annual_ temp_celcius,mean_hottest_month_celcius,mean_coldest_quarter_celsius,mean_annual_precipitation mm/year,mean_driest_quarter mm/qtr,tree_on_CAT,PLANTSEARCH,URBANPLANTS,GBIF_CURRENT,GBIF_BGCI
Ruta graveolens,14.2833,11,11.2153,25.4,3.77917,816.0,153.5,False,1,,3331,
Salix fruticulosa,14.2833,11,8.29028,21.375,2.47083,885.25,100.25,False,2,,41,
Salix gilgiana,14.2833,11,11.0993,27.275,0.0041675,1202.5,153.5,False,9,,61,
Salvia argentea,14.2833,11,12.9125,28.15,5.28334,643.5,90.0,False,8,,837,
Salvia atrocyanea,14.2833,11,13.5958,23.775,8.64583,679.5,74.5,False,12,,27,
Salvia candelabrum,14.2833,11,12.9444,28.35,6.17083,610.25,78.0,False,34,,146,
Salvia forskaehlei,14.2833,11,12.3917,24.45,5.56667,677.5,116.0,False,8,,77,
Salvia interrupta,14.2833,11,14.5833,27.375,7.54583,780.25,66.75,False,22,,17,
Salvia multicaulis,14.2833,11,12.3181,28.45,4.30834,667.75,64.0,False,14,,89,
Salvia patens,14.2833,11,13.1944,24.325,8.05,758.25,85.5,False,51,,424,
Salvia rosmarinus,14.2833,11,13.6236,28.1,6.43333,726.5,117.0,False,25,,8821,
Salvia verbenaca,14.2833,11,13.0361,26.8,6.10833,685.5,117.5,False,67,,9182,
Sambucus mexicana,14.2833,11,16.9514,29.725,12.6292,659.75,19.75,False,22,,1245,
Sanicula bipinnatifida,14.2833,11,14.3486,29.075,9.475,773.0,10.0,False,8,,4542,
Sanicula crassicaulis,14.2833,11,13.3333,25.25,8.925,791.25,14.0,False,1,,9485,
Santolina chamaecyparissus,14.2833,11,11.9229,26.0,4.76667,737.0,130.5,False,152,,5755,
Santolina etrusca,14.2833,11,12.275,27.05,5.00834,704.0,112.0,False,16,,133,
Sarcococca ruscifolia,14.2833,11,14.3667,26.75,5.99167,997.5,106.5,False,92,,374,
Saruma henryi,14.2833,11,11.9021,27.25,1.78333,955.75,138.25,False,7,,27,
Sasa minensis,14.2833,11,11.9792,27.8,1.88333,1945.0,243.0,False,,,23,
Sasa veitchii,14.2833,11,12.4577,26.975,3.93333,1218.5,174.75,False,72,,535,
Saxifraga rufescens,14.2833,11,14.0556,25.35,7.35,923.0,69.0,False,1,,122,
Saxifraga stolonifera,14.2833,11,13.4042,27.25,4.35,1167.5,162.0,False,1,,198,
Scabiosa drakensbergensis,14.2833,11,13.4889,24.875,7.4625,843.5,91.25,False,7,,13,
Schisandra propinqua,14.2833,11,15.4056,27.55,6.55833,1152.5,118.0,False,14,,213,
Schisandra rubriflora,14.2833,11,12.3806,24.925,4.02083,865.5,100.5,False,29,,55,
Schisandra sphenanthera,14.2833,11,14.2292,27.8,4.93333,1080.5,111.5,False,3,,241,
Scilla hyacinthoides,14.2833,11,14.9722,27.375,7.28333,685.75,61.0,False,37,,688,
Scilla peruviana,14.2833,11,14.5153,27.45,7.98333,696.0,78.0,False,113,,841,
Scoliopus bigelovii,14.2833,11,12.8306,23.8,7.44167,933.5,70.0,False,1,,3348,
Sedum nevii,14.2833,11,15.2028,31.25,5.075,1304.0,265.0,False,16,,54,
Sedum palmeri,14.2833,11,13.1847,27.05,5.88333,725.0,115.0,False,68,,849,
Semiarundinaria fastuosa,14.2833,11,12.3528,26.15,4.57917,1161.25,165.0,False,41,,8,
Senecio barbatus,14.2833,11,13.1264,27.475,5.35,675.5,47.75,False,1,,98,
Sesleria autumnalis,14.2833,11,11.4417,27.55,2.90833,1017.5,172.0,False,63,,192,
Shibataea kumasaca,14.2833,11,13.7868,28.125,4.62917,1219.25,162.25,False,49,,242,
Sidalcea malviflora,14.2833,11,12.7208,24.6,6.85833,803.0,55.5,False,23,,559,
Sideritis syriaca,14.2833,11,10.0903,24.45,2.35,699.0,81.5,False,3,,14,
Silene banksia,14.2833,11,8.93473,29.05,-2.24167,896.0,135.5,False,1,,47,
Sinofranchetia chinensis,14.2833,11,12.5868,25.525,3.50833,876.25,93.0,False,47,,12,
Sinomenium acutum,14.2833,11,12.9201,26.725,3.94167,1192.75,145.75,False,25,,758,
Sixalix atropurpurea,14.2833,11,15.1694,29.425,8.25833,648.25,77.0,False,6,,9422,
Skimmia reevesiana,14.2833,11,14.0167,25.625,5.99583,1721.5,168.75,False,38,,59,
Smilax rotundifolia,14.2833,11,11.6417,27.35,1.6625,1019.25,211.25,False,3,,9831,
Solanum lycopersicum,14.2833,11,11.1389,26.55,3.79167,787.75,131.75,False,16,,8636,
Sorbus prattii,14.2833,11,9.84722,23.05,2.1,796.5,84.0,False,22,,139,
Sorbus setschwanensis,14.2833,11,11.7764,24.0,3.7,842.5,79.5,False,22,,64,
Sorghastrum nutans,14.2833,11,11.1118,29.45,0.133333,934.0,165.0,False,94,,9584,
Spartium junceum,14.2833,11,13.2389,26.85,6.24167,703.5,110.0,False,138,,9639,
Spicantopsis niponica,14.2833,11,11.0181,25.5,1.19167,1355.5,197.25,False,7,,4714,
Spiraea schneideriana,14.2833,11,10.9403,23.25,3.85417,800.75,78.0,False,5,,188,
Spiraea wilsonii,14.2833,11,11.9562,24.625,2.625,813.0,91.5,False,23,,76,
Stachys thirkei,14.2833,11,13.7646,28.25,7.15832,869.75,139.5,False,12,,84,
Stachys turcomanica,14.2833,11,14.1938,32.575,4.17083,430.25,61.25,False,3,,13,
Stachyurus chinensis,14.2833,11,14.1181,27.175,4.85833,1062.75,121.5,False,65,,51,
Stachyurus retusus,14.2833,11,14.3451,26.275,6.05,1031.75,76.75,False,7,,12,
Stachyurus salicifolius,14.2833,11,14.4986,26.35,5.75833,1020.75,107.25,False,31,,26,
Staphisagria requienii,14.2833,11,13.5181,25.9,7.26667,704.0,96.0,False,29,,28,
Stauntonia angustifolia,14.2833,11,15.3861,29.9,7.3125,980.5,80.5,False,5,,27,
Stauntonia brachyandra,14.2833,11,12.8611,21.375,6.79583,1510.75,100.0,False,3,,2,
Stauntonia coriacea,14.2833,11,14.7375,29.325,5.10417,956.5,97.5,False,6,,118,
Stauntonia hexaphylla,14.2833,11,13.359,26.25,4.75417,1329.5,175.75,False,7,,85,
Sternbergia colchiciflora,14.2833,11,11.5236,26.45,3.025,576.5,100.0,False,27,,592,
Sternbergia lutea,14.2833,11,12.0604,26.35,4.85417,791.5,146.5,False,16,,9435,
Stranvaesia undulata,14.2833,11,13.6431,24.15,5.40833,1157.5,126.5,False,2,,29,
Strobilanthes attenuata,14.2833,11,12.0424,23.9,4.52083,869.0,132.25,False,15,,57,
Styrax redivivus,14.2833,11,15.309,29.525,10.0125,597.75,10.5,False,11,,9,
Styrax roseus,14.2833,11,15.3167,25.45,7.82916,1005.5,51.5,False,2,,152,
Symphyotrichum oblongifolium,14.2833,11,11.6028,30.05,0.158333,933.5,146.0,False,41,,153,
Teucrium cossonii,14.2833,11,14.5167,29.05,8.28333,602.0,53.5,False,22,,56,
Teucrium marum,14.2833,11,13.2292,25.85,6.28333,773.0,104.5,False,54,,2724,
Thalictrum delavayi,14.2833,11,10.7819,23.05,3.525,813.0,97.0,False,8,,226,
Thalictrum ichangense,14.2833,11,13.7639,28.55,3.0625,1200.75,123.5,False,21,,131,
Thalictrum kiusianum,14.2833,11,11.3486,27.55,0.716667,1052.5,210.5,False,34,,4,
Thalictrum thalictroides,14.2833,11,11.9542,29.625,0.8125,1096.5,233.75,False,25,,9723,
Thamnocalamus spathiflorus,14.2833,11,10.8139,20.95,5.64167,1032.5,108.0,False,4,,11,
Thymus mastichina,14.2833,11,12.6986,28.1,5.05,661.0,85.5,False,38,,8443,
Thymus sibthorpii,14.2833,11,12.2139,26.25,3.98333,591.0,112.0,False,14,,133,
Thymus vulgaris,14.2833,11,12.3569,26.875,4.9625,750.0,122.75,False,191,,924,
Thymus zygis,14.2833,11,13.807,29.95,6.35,631.5,72.0,False,17,,8866,
Tigridia orthantha,14.2833,11,11.8743,21.9,7.79583,1045.25,111.75,False,3,,144,
Trachelospermum asiaticum,14.2833,11,13.9465,28.725,5.0125,1277.0,168.5,False,73,,2953,
Tradescantia longipes,14.2833,11,12.0653,30.725,-0.0250009,1026.25,191.75,False,5,,84,
Trautvetteria fonticalcarea,14.2833,11,12.7444,29.8,1.7125,1226.5,268.0,False,2,,19,
Trichostema lanatum,14.2833,11,15.7049,30.55,11.0542,459.75,6.75,False,21,,2471,
Tricyrtis hirta,14.2833,11,12.8153,26.55,3.75,1264.5,168.5,False,88,,534,
Tricyrtis macrantha,14.2833,11,12.8833,26.65,3.92083,1275.25,190.0,False,2,,5,
Trillium chloropetalum,14.2833,11,12.6986,24.025,6.89167,801.75,81.5,False,35,,3264,
Trillium luteum,14.2833,11,12.1333,28.4,2.47083,1144.25,224.5,False,79,,1383,
Trillium pusillum,14.2833,11,13.0042,29.25,3.51667,1104.5,218.5,False,28,,33,
Triteleia bridgesii,14.2833,11,12.857,27.325,8.2875,1104.5,27.25,False,7,,478,
Triteleia ixioides,14.2833,11,12.4931,24.8,5.84583,838.25,97.25,False,16,,367,
Triteleia laxa,14.2833,11,13.3688,26.25,6.75833,770.25,82.0,False,5,,842,
Tritonia disticha,14.2833,11,15.5465,24.325,9.65,826.75,109.75,False,7,,256,
Tropaeolum ciliatum,14.2833,11,11.7805,23.725,6.4,770.5,90.75,False,17,,137,
Tuberaria lignosa,14.2833,11,13.0792,25.25,6.62917,716.75,98.75,False,15,,1396,
Tulipa agenensis,14.2833,11,14.2972,28.5,6.2125,665.0,58.25,False,28,,1519,
Tulipa clusiana,14.2833,11,12.307,26.3,4.04167,801.5,134.0,False,56,,139,
Tulipa saxatilis,14.2833,11,11.7472,24.3,4.875,790.5,81.0,False,59,,91,
Umbilicus rupestris,14.2833,11,11.4319,24.25,5.31667,761.5,133.5,False,48,,9543,
Ursinia alpina,14.2833,11,12.8069,24.5,4.91667,914.25,103.75,False,9,,45,
Vaccinium delavayi,14.2833,11,14.1055,24.6,6.54167,1209.0,118.5,False,18,,414,
Vaccinium glaucoalbum,14.2833,11,12.5486,23.8,6.3375,1078.5,95.0,False,11,,13,
Vaccinium henryi,14.2833,11,13.3243,28.0,0.620841,1004.0,49.75,False,3,,87,
Vaccinium moupinense,14.2833,11,14.1125,25.225,5.78333,1081.25,101.75,False,21,,25,
Vaccinium stamineum,14.2833,11,13.0576,29.575,3.33334,1122.0,229.0,False,37,,5233,
Vancouveria planipetala,14.2833,11,12.5111,25.075,7.075,965.0,53.5,False,13,,72,
Verbascum roripifolium,14.2833,11,12.1889,26.8,3.89167,690.25,116.25,False,8,,16,
Verbena bonariensis,14.2833,11,10.3861,24.35,3.9875,810.25,152.75,False,111,,8718,
Verbena corymbosa,14.2833,11,15.1417,24.3,11.3833,1661.0,350.0,False,1,,33,
Vernonia gigantea,14.2833,11,12.3583,29.3,2.05833,1018.5,191.0,False,44,,3648,
Viburnum atrocyaneum,14.2833,11,13.7444,24.775,6.51667,919.75,101.75,False,2,,119,
Viburnum dilatatum,14.2833,11,11.8792,28.3,2.025,1149.0,199.5,False,127,,5237,
Viburnum foetidum,14.2833,11,12.7472,23.4,6.10417,1550.5,160.0,False,31,,134,
Viburnum kansuense,14.2833,11,10.5313,23.7,3.08333,778.0,73.25,False,9,,124,
Viburnum propinquum,14.2833,11,14.0403,26.4,6.21667,1207.5,146.5,False,42,,521,
Viburnum schensianum,14.2833,11,12.0722,28.375,1.62083,777.25,90.0,False,33,,217,
Viburnum setigerum,14.2833,11,13.0785,29.85,3.59583,1109.0,188.0,False,74,,881,
Viburnum utile,14.2833,11,14.0896,27.7,4.63333,974.5,106.75,False,5,,179,
Visnaga daucoides,14.2833,11,13.4778,25.975,6.37917,642.0,105.5,False,12,,2582,
Vitis betulifolia,14.2833,11,13.4403,26.65,4.8,963.0,90.25,False,1,,233,
Vitis californica,14.2833,11,14.9583,30.2,8.94167,636.0,10.0,False,19,,141,
Vitis vinifera,14.2833,11,11.4986,25.85,3.99167,779.0,146.0,False,1,,9429,
Wahlenbergia rivularis,14.2833,11,15.1028,27.2,7.91667,997.5,143.5,False,4,,36,
Weigela coraeensis,14.2833,11,13.3292,26.6,4.39166,1233.0,169.5,False,65,,416,
Weigela floribunda,14.2833,11,11.4903,25.775,2.45,1259.0,161.25,False,42,,533,
Weigela japonica,14.2833,11,13.7125,26.8,3.7375,1071.5,144.5,False,43,,513,
Whipplea modesta,14.2833,11,13.2139,25.6,8.63333,969.5,13.5,False,9,,2332,
Wisteria brachybotrys,14.2833,11,13.218,27.4,3.79167,1491.5,221.5,False,7,,432,
Wisteria floribunda,14.2833,11,11.7597,26.9,2.38334,1147.5,166.5,False,95,,2331,
Wisteria sinensis,14.2833,11,13.225,27.25,4.5,962.75,177.5,False,1,,3379,
Woodwardia fimbriata,14.2833,11,12.7181,25.75,7.2125,825.5,67.75,False,5,,4431,
Woodwardia unigemmata,14.2833,11,12.7861,23.1,6.19167,1708.0,176.5,False,47,,7,
Xanthorhiza simplicissima,14.2833,11,12.4542,28.6,2.8,1200.0,237.5,False,18,,1762,
Xerophyta viscosa,14.2833,11,13.4437,25.075,7.40833,794.0,76.5,False,17,,165,
Yucca flaccida,14.2833,11,12.9028,29.05,3.53333,956.5,176.0,False,33,,1176,
Yucca schottii,14.2833,11,15.0792,31.35,7.19167,671.5,85.5,False,3,,331,
Yushania brevipaniculata,14.2833,11,13.3,26.8,4.74583,862.5,97.5,False,1,,31,
Zantedeschia aethiopica,14.2833,11,13.6403,25.25,7.03333,825.0,121.5,False,1,,9731,
Zantedeschia rehmannii,14.2833,11,13.4222,24.45,7.675,845.5,97.0,False,34,,115,
Zanthoxylum simulans,14.2833,11,13.959,27.75,4.32917,1027.25,143.5,False,92,,412,
Zingiber mioga,14.2833,11,13.9403,27.85,4.94584,1260.0,164.0,False,49,,481,
Abies chensiensis,14.2833,11,11.8646,23.3333,4.30833,853.167,81.5,True,33,,69,11
Abies delavayi,14.2833,11,12.2654,22.709,6.02808,866.875,98.75,True,32,1,143,166
Abies fabri,14.2833,11,13.8419,26.491,5.74333,1007.0,80.25,True,28,2,67,14
Abies forrestii,14.2833,11,9.97628,22.0715,3.98225,782.625,88.75,True,29,1,199,447
Abies pinsapo,14.2833,11,12.3512,26.432,5.963,783.75,74.125,True,138,4,6952,676
Acer acuminatum,14.2833,11,11.188,24.4667,3.37778,983.0,134.333,True,21,,11,12
Acer buergerianum,14.2833,11,15.4624,29.265,7.083,1444.62,162.875,True,156,74,259,632
Acer caesium,14.2833,11,11.0552,23.4667,3.07222,830.0,78.3333,True,26,,68,149
Acer campbellii,14.2833,11,14.0281,27.0087,4.94033,1033.0,110.833,True,17,3,249,
Acer cappadocicum,14.2833,11,11.3639,23.7785,4.2955,830.125,120.5,True,1,7,422,283
Acer caudatum,14.2833,11,8.62295,22.9747,-0.140223,1022.5,103.667,True,18,,568,378
Acer crataegifolium,14.2833,11,12.1765,26.926,3.10433,1362.67,166.833,True,6,,1116,757
Acer davidii,14.2833,11,14.162,27.665,5.30233,1090.38,101.5,True,132,12,565,1319
Acer elegantulum,14.2833,11,14.7239,27.3425,5.346,1195.38,123.25,True,29,7,11,174
Acer erianthum,14.2833,11,14.3121,27.704,4.39384,1052.75,78.5,True,24,1,33,15
Acer forrestii,14.2833,11,12.4681,23.375,5.36667,877.75,104.25,True,18,,39,
Acer grandidentatum,14.2833,11,9.99821,29.5853,1.087,604.167,92.5,True,3,,747,422
Acer griseum,14.2833,11,12.2643,28.947,1.538,1033.5,165.0,True,235,23,42,59
Acer henryi,14.2833,11,14.7421,29.9445,4.486,1144.12,124.375,True,91,6,1,115
Acer kawakamii,14.2833,11,12.9254,22.268,7.13433,1883.0,185.0,True,13,,26,
Acer laxiflorum,14.2833,11,13.0424,25.375,4.96667,893.75,84.25,True,22,,48,
Acer longipes,14.2833,11,13.8111,29.064,4.48522,1175.33,124.333,True,29,1,29,
Acer macrophyllum,14.2833,11,11.8657,26.078,6.01516,953.0,90.75,True,113,13,6631,5137
Acer maximowiczianum,14.2833,11,10.7322,26.4047,0.976332,1378.83,165.167,True,76,,121,59
Acer maximowiczii,14.2833,11,10.9111,25.525,2.8125,924.5,90.0,True,17,,6,
Acer oliverianum,14.2833,11,14.9029,29.075,5.54625,1159.62,101.5,True,61,4,237,18
Acer palmatum,14.2833,11,12.6186,28.2207,3.3345,1206.62,162.625,True,266,11,3474,1368
Acer pectinatum,14.2833,11,10.4617,21.554,3.449,898.5,103.5,True,22,,187,
Acer pentaphyllum,14.2833,11,10.6385,23.2167,3.44167,814.5,58.3333,True,49,,22,21
Acer rubescens,14.2833,11,12.3557,20.8,7.11667,2326.67,248.333,True,21,,2,24
Acer sempervirens,14.2833,11,13.75,26.65,6.69445,693.0,67.5,True,47,,93,62
Acer sikkimense,14.2833,11,16.2521,27.0167,8.19443,1286.0,108.5,True,22,,41,53
Acer stachyophyllum,14.2833,11,11.1615,22.4,3.00555,940.667,88.0,True,44,,95,24
Acer sterculiaceum,14.2833,11,13.3267,25.3933,4.994,1066.83,93.6667,True,13,,112,354
Acer tsinglingense,14.2833,11,11.1722,27.95,1.18333,840.0,92.0,True,14,,6,
Acer velutinum,14.2833,11,12.7547,27.324,4.974,737.0,108.25,True,38,1,22,5
Aesculus californica,14.2833,11,14.2238,27.341,8.68694,685.625,41.25,True,84,6,4491,26
Aesculus chinensis,14.2833,11,14.5851,29.7615,4.59725,1121.62,87.25,True,39,14,81,121
Aesculus indica,14.2833,11,11.1063,23.336,5.20056,774.167,140.667,True,58,2,115,
Aesculus parviflora,14.2833,11,12.7588,28.2745,2.97108,1020.62,201.875,True,21,2,366,75
Alangium platanifolium,14.2833,11,12.9931,28.0615,3.39858,1294.62,152.25,True,54,1,93,722
Albizia julibrissin,14.2833,11,14.368,29.9436,5.37483,1124.25,158.5,True,151,12,745,633
Alnus pendula,14.2833,11,10.7015,25.4673,1.61767,1383.83,218.333,True,23,,523,462
Alnus rhombifolia,14.2833,11,14.07,28.476,8.19983,551.75,38.5,True,41,11,1117,186
Aralia chinensis,14.2833,11,14.8387,29.1325,4.87475,1091.0,98.625,True,45,1,422,224
Aralia elata,14.2833,11,11.9804,26.97,2.37767,1069.62,144.25,True,143,6,1683,529
Aralia spinosa,14.2833,11,12.9961,29.8538,2.37338,1113.88,223.75,True,121,4,1634,496
Arbutus menziesii,14.2833,11,12.1728,24.719,6.19875,933.75,71.25,True,51,5,5463,221
Arbutus unedo,14.2833,11,14.1786,27.874,7.87499,675.75,92.5,True,163,31,5214,2191
Arctostaphylos glauca,14.2833,11,15.0417,31.3233,9.61055,467.0,9.5,True,18,,1237,2661
Arctostaphylos viscida,14.2833,11,13.5105,29.9247,6.80755,895.667,31.1667,True,12,,51,215
Asimina triloba,14.2833,11,12.2938,29.9925,1.40075,1030.62,203.875,True,197,8,5418,1245
Azara serrata,14.2833,11,11.2396,23.2036,6.45248,884.625,103.375,True,45,1,38,51
Banksia marginata,14.2833,11,13.6865,25.0125,8.9715,770.375,142.125,True,41,19,24168,21138
Berberis fremontii,14.2833,11,13.514,32.4667,4.69622,330.5,29.8333,True,14,,453,13
Betula delavayi,14.2833,11,11.4083,21.7333,3.76944,798.5,72.1667,True,14,,37,122
Betula fargesii,14.2833,11,13.7547,28.3167,4.33056,1039.17,92.5,True,11,,8,2
Broussonetia papyrifera,14.2833,11,15.6724,29.291,7.17266,1091.62,113.875,True,158,58,8837,117
Buddleja alternifolia,14.2833,11,10.9448,26.702,1.88958,709.25,65.0,True,94,7,68,36
Buxus microphylla,14.2833,11,12.719,27.7845,4.56883,1284.25,175.25,True,83,5,334,94
Buxus sinica,14.2833,11,15.6391,29.7575,5.3685,1248.12,137.25,True,29,48,38,248
Camellia japonica,14.2833,11,14.0716,28.8116,5.68667,1348.0,167.25,True,177,64,3235,1143
Camellia lutchuensis,14.2833,11,17.1401,25.4667,10.5195,2123.0,213.833,True,31,,48,234
Camellia sinensis,14.2833,11,15.5305,29.534,6.85233,1363.25,139.625,True,159,21,122,1366
Carpinus caroliniana,14.2833,11,10.5672,28.927,0.0990832,1044.25,199.75,True,188,32,5185,1388
Carpinus fangiana,14.2833,11,14.0479,26.1333,5.38889,1159.33,94.3333,True,3,,36,233
Carpinus henryana,14.2833,11,14.3714,28.9833,3.90278,1011.5,115.667,True,26,,23,3
Carpinus japonica,14.2833,11,11.5081,25.8386,2.85781,1379.12,161.375,True,115,2,129,693
Carpinus laxiflora,14.2833,11,11.9645,26.9967,2.774,1382.17,168.667,True,63,,852,545
Carpinus rankanensis,14.2833,11,12.9323,21.8333,7.56111,2107.67,228.333,True,6,,29,83
Carpinus shensiensis,14.2833,11,12.8818,24.3333,5.13611,990.667,96.0,True,17,,2,4
Carpinus tschonoskii,14.2833,11,13.2857,28.191,4.06042,1347.5,162.375,True,61,2,638,586
Carya glabra,14.2833,11,12.3803,30.0895,1.57825,1133.5,226.125,True,97,15,1471,863
Carya laciniosa,14.2833,11,11.6097,29.6565,0.0666671,983.375,171.125,True,91,6,212,144
Carya tomentosa,14.2833,11,13.238,30.43,2.333,1112.5,240.25,True,72,,666,
Castanopsis orthacantha,14.2833,11,16.5344,26.25,10.7139,1053.17,49.6667,True,3,,46,166
Castanopsis sieboldii,14.2833,11,14.0837,28.7593,4.84889,1623.83,175.5,True,11,,268,382
Catalpa bungei,14.2833,11,13.8373,28.602,3.4765,877.375,71.25,True,68,12,58,45
Catalpa fargesii,14.2833,11,14.2401,27.35,5.04167,942.75,74.5,True,48,3,92,152
Catalpa ovata,14.2833,11,13.8721,29.2705,3.3895,997.75,107.75,True,139,2,36,123
Catalpa speciosa,14.2833,11,11.2448,29.6399,0.122833,941.25,169.25,True,172,43,1511,481
Cathaya argyrophylla,14.2833,11,15.2527,28.4875,6.55792,1223.38,136.25,True,36,4,22,7
Ceanothus thyrsiflorus,14.2833,11,13.8273,24.397,9.86817,757.125,24.75,True,36,1,945,1123
Cedrus deodara,14.2833,11,12.8513,27.3235,5.08992,802.125,119.25,True,22,14,937,59
Celtis australis,14.2833,11,13.8102,28.026,7.228,680.75,111.375,True,122,33,22966,8181
Celtis caucasica,14.2833,11,13.5508,27.358,5.323,784.25,128.75,True,69,,44658,
Celtis laevigata,14.2833,11,17.4092,33.1785,7.29392,910.5,156.625,True,75,15,4896,1242
Celtis tenuifolia,14.2833,11,11.8383,29.531,0.0588308,1002.38,194.0,True,66,1,234,162
Cephalanthus occidentalis,14.2833,11,13.0797,29.752,2.98433,982.75,180.0,True,214,,9226,
Cephalotaxus sinensis,14.2833,11,15.0571,29.824,4.88067,1129.12,109.5,True,74,7,126,242
Cercidiphyllum japonicum,14.2833,11,11.7407,27.6875,1.71858,1157.75,182.625,True,266,34,243,33
Cercis canadensis,14.2833,11,13.057,30.4625,2.45633,985.75,180.0,True,216,54,1841,23
Cercis glabra,14.2833,11,15.3588,29.029,5.88892,1184.62,115.375,True,33,5,29,48
Cercis siliquastrum,14.2833,11,13.4757,27.055,6.97542,723.625,122.5,True,168,26,9532,1959
Chaenomeles cathayensis,14.2833,11,14.3239,28.125,5.37725,1027.38,93.75,True,58,3,54,45
Chaenomeles thibetica,14.2833,11,14.2005,26.45,4.82778,886.667,31.1667,True,3,,9,2
Chamaecyparis formosensis,14.2833,11,13.292,22.738,8.59583,1974.75,175.5,True,46,2,487,731
Chamaecyparis obtusa,14.2833,11,13.3805,27.689,4.845,1399.5,167.25,True,183,24,1885,6
Chamaecyparis pisifera,14.2833,11,13.3637,28.507,3.49742,1187.0,154.625,True,178,32,1117,232
Chamaecyparis thyoides,14.2833,11,11.6929,29.266,1.41367,1142.0,243.5,True,115,9,614,338
Chimonanthus praecox,14.2833,11,14.8717,29.14,5.70833,1026.88,104.25,True,189,43,162,88
Chionanthus retusus,14.2833,11,14.3619,29.9231,4.52,1121.25,111.375,True,142,22,271,373
Chionanthus virginicus,14.2833,11,12.948,30.481,2.79433,1087.5,218.75,True,222,11,1363,334
Chrysolepis chrysophylla,14.2833,11,11.8155,24.6957,6.83059,1043.75,62.75,True,1,1,722,835
Cinnamomum yabunikkei,14.2833,11,14.9147,29.388,5.501,1744.83,211.167,True,2,,249,5
Cladrastis kentukea,14.2833,11,12.0778,29.8885,0.942,1071.75,217.875,True,146,26,187,11
Clethra barbinervis,14.2833,11,13.0921,28.3195,3.78867,1428.88,171.0,True,129,1,11,439
Clethra delavayi,14.2833,11,15.4442,28.548,6.68617,1246.88,118.625,True,37,1,153,385
Clethra fargesii,14.2833,11,14.6838,28.7167,5.08055,1169.17,116.5,True,44,,47,142
Cleyera japonica,14.2833,11,17.1931,28.9981,10.3645,2115.5,169.0,True,54,3,1137,18
Cordyline australis,14.2833,11,12.4484,23.6548,7.78416,1012.25,188.875,True,123,32,345,271
Cornus asperifolia,14.2833,11,16.1141,30.55,6.98333,1175.0,212.167,True,19,,21,23
Cornus capitata,14.2833,11,14.1105,25.4703,7.36181,1070.25,113.25,True,89,5,499,844
Cornus chinensis,14.2833,11,14.3724,26.5,5.65278,1167.67,80.8333,True,14,,81,372
Cornus controversa,14.2833,11,13.6181,28.0075,4.02975,1256.88,141.625,True,143,13,1455,1222
Cornus drummondii,14.2833,11,15.5869,33.197,5.69816,895.375,156.125,True,67,1,254,98
Cornus florida,14.2833,11,12.2881,29.7425,1.73714,1076.25,212.25,True,22,49,814,1868
Cornus foemina,14.2833,11,15.1121,30.9927,4.15933,1189.33,203.5,True,35,,549,174
Cornus hemsleyi,14.2833,11,12.1278,24.446,3.37356,778.833,68.3333,True,31,,16,277
Cornus kousa,14.2833,11,12.3478,28.2199,2.55733,1227.12,170.75,True,22,3,1551,794
Cornus macrophylla,14.2833,11,13.6806,28.6955,4.38183,1335.88,153.0,True,78,5,927,84
Cornus schindleri,14.2833,11,12.6797,24.45,5.5,866.5,54.3333,True,5,,69,156
Cornus walteri,14.2833,11,13.2175,28.5942,1.8215,898.625,78.75,True,7,9,184,219
Corylopsis pauciflora,14.2833,11,13.5974,27.6833,4.28055,1395.83,188.167,True,134,,56,137
Corylopsis sinensis,14.2833,11,15.1959,29.8865,5.76,1316.5,152.125,True,96,6,14,168
Corylus chinensis,14.2833,11,12.5746,25.913,3.49383,805.0,66.75,True,65,3,121,125
Corylus fargesii,14.2833,11,7.61772,24.5333,-1.49445,823.0,87.1667,True,38,,1,17
Corylus ferox,14.2833,11,11.9968,24.038,3.97711,929.0,83.0,True,16,,15,417
Cotinus obovatus,14.2833,11,13.2669,30.99,2.43217,1039.12,195.375,True,128,8,99,47
Cotoneaster frigidus,14.2833,11,10.6985,22.1421,5.19525,1030.5,140.125,True,47,2,22,2
Crataegus crus-galli,14.2833,11,11.4508,28.5525,0.883027,925.0,163.5,True,1,21,128,164
Crataegus mollis,14.2833,11,10.8956,27.6285,0.159417,876.875,153.5,True,78,6,1184,528
Crataegus viridis,14.2833,11,13.1552,31.15,2.77883,1041.0,189.5,True,41,11,337,39
Crinodendron patagua,14.2833,11,12.2406,26.493,7.08233,605.75,49.0,True,67,1,23,15
Cryptomeria japonica,14.2833,11,13.8993,27.243,6.93017,1224.25,159.0,True,239,53,6553,369
Cunninghamia lanceolata,14.2833,11,15.4244,28.844,6.53892,1193.38,119.375,True,175,3,67,576
Cupressus sempervirens,14.2833,11,15.7302,28.6,8.52324,714.0,80.0,True,191,63,784,163
Cupressus torulosa,14.2833,11,11.5865,24.313,5.85425,751.5,86.375,True,85,23,91,73
Cydonia oblonga,14.2833,11,12.2991,25.974,5.55689,708.833,118.333,True,135,19,9518,
Cylindropuntia imbricata,14.2833,11,15.3746,30.0693,8.14867,520.833,59.6667,True,69,,4888,983
Daphniphyllum macropodum,14.2833,11,13.8607,28.193,4.37825,1391.25,174.75,True,15,6,856,785
