Taxon,temperature,climate_rating,mean_annual_ temp_celcius,mean_hottest_month_celcius,mean_coldest_quarter_celsius,mean_annual_precipitation mm/year,mean_driest_quarter mm/qtr,tree_on_CAT,PLANTSEARCH,URBANPLANTS,GBIF_CURRENT,GBIF_BGCI
Rosa serafinii,9.98333,11,9.96389,23.35,2.88333,842.0,122.0,False,35,,314,
Rosa sertata,9.98333,11,12.1736,25.85,2.68334,778.75,73.0,False,15,,197,
Rosa willmottiae,9.98333,11,8.775,22.75,0.85,711.0,81.5,False,38,,88,
Roscoea alpina,9.98333,11,10.684,22.575,3.925,898.5,109.5,False,47,,67,
Roscoea auriculata,9.98333,11,10.0486,21.3,4.13333,926.0,95.25,False,37,,11,
Roscoea tibetica,9.98333,11,9.18334,21.25,2.84167,792.75,85.0,False,18,,65,
Rubus laciniatus,9.98333,11,9.49653,22.8,2.29583,900.75,138.75,False,3,,8177,
Rubus rolfei,9.98333,11,11.1597,22.05,5.44167,1993.5,205.0,False,15,,847,
Rubus spectabilis,9.98333,11,9.88889,22.5,3.70834,1093.0,149.5,False,59,,9136,
Rubus tricolor,9.98333,11,9.79307,21.35,4.25834,833.5,161.25,False,37,,1279,
Rudbeckia fulgida,9.98333,11,10.6451,26.65,2.41667,925.0,170.75,False,65,,3916,
Rudbeckia laciniata,9.98333,11,9.75693,26.75,0.766667,893.0,167.0,False,1,,9811,
Rudbeckia subtomentosa,9.98333,11,10.0743,28.2,-0.433332,896.25,151.75,False,65,,162,
Rumex acetosa,9.98333,11,8.99583,22.8,1.80833,800.0,149.5,False,112,,6481,
Ruscus hypoglossum,9.98333,11,10.793,25.7,2.91667,794.5,150.5,False,1,,526,
Ruta graveolens,9.98333,11,11.2153,25.4,3.77917,816.0,153.5,False,1,,3331,
Sagittaria latifolia,9.98333,11,9.53471,26.4,0.145833,906.0,173.5,False,1,,9218,
Salix fruticulosa,9.98333,11,8.29028,21.375,2.47083,885.25,100.25,False,2,,41,
Salix gilgiana,9.98333,11,11.0993,27.275,0.0041675,1202.5,153.5,False,9,,61,
Salix gracilistyla,9.98333,11,10.5042,27.35,-1.26666,1106.0,120.0,False,25,,2263,
Salix integra,9.98333,11,9.49097,26.275,-2.10834,1070.5,134.75,False,2,,1186,
Salvia forskaehlei,9.98333,11,12.3917,24.45,5.56667,677.5,116.0,False,8,,77,
Salvia nemorosa,9.98333,11,9.20139,25.15,0.3375,649.0,114.0,False,71,,7933,
Salvia officinalis,9.98333,11,10.7764,25.2,3.49167,794.0,153.0,False,1,,9762,
Salvia pratensis,9.98333,11,9.60832,24.2,1.775,773.0,149.0,False,14,,667,
Salvia recognita,9.98333,11,10.2396,27.7,2.77917,508.75,71.0,False,1,,12,
Salvia verticillata,9.98333,11,8.79444,23.8,0.691667,718.25,131.25,False,92,,891,
Salvia yangii,9.98333,11,11.3319,27.825,2.50417,929.0,184.5,False,6,,298,
Sanguinaria canadensis,9.98333,11,10.4375,27.85,-0.183333,992.5,196.0,False,139,,9767,
Sanicula crassicaulis,9.98333,11,13.3333,25.25,8.925,791.25,14.0,False,1,,9485,
Sanicula europaea,9.98333,11,8.93472,22.7,1.63333,786.0,152.5,False,56,,8288,
Santolina chamaecyparissus,9.98333,11,11.9229,26.0,4.76667,737.0,130.5,False,152,,5755,
Santolina pinnata,9.98333,11,10.4153,24.6,3.73334,1197.5,183.5,False,13,,143,
Santolina rosmarinifolia,9.98333,11,11.0403,27.05,4.075,615.5,100.5,False,68,,2744,
Saponaria bellidifolia,9.98333,11,8.29583,22.7,1.20834,765.0,156.0,False,5,,121,
Saponaria cypria,9.98333,11,9.80973,24.775,2.47917,810.75,84.75,False,22,,11,
Saponaria ocymoides,9.98333,11,10.4472,24.85,2.375,826.5,154.25,False,88,,8587,
Saponaria officinalis,9.98333,11,9.75693,24.65,1.84167,807.5,153.5,False,1,,7946,
Saponaria sicula,9.98333,11,9.04722,24.2,1.875,730.5,91.5,False,12,,115,
Sarcococca confusa,9.98333,11,10.2361,22.7,4.48333,748.5,153.0,False,93,,59,
Sasa palmata,9.98333,11,10.2847,23.75,3.11667,1075.75,175.0,False,43,,173,
Satureja montana,9.98333,11,11.4958,26.1,4.0,830.5,151.5,False,1,,7555,
Satureja spicigera,9.98333,11,10.4042,24.45,2.85,881.75,175.75,False,27,,21,
Saxifraga callosa,9.98333,11,8.93403,22.625,1.89583,896.5,156.0,False,32,,717,
Saxifraga cochlearis,9.98333,11,10.2944,23.1,2.9625,833.0,144.0,False,38,,17,
Saxifraga federici-augusti,9.98333,11,7.59028,22.8,0.149998,775.5,142.5,False,3,,25,
Saxifraga fortunei,9.98333,11,9.18611,24.55,0.633333,1175.5,162.0,False,25,,1195,
Saxifraga longifolia,9.98333,11,8.6125,23.2,1.56667,896.5,173.5,False,44,,2252,
Saxifraga nipponica,9.98333,11,11.0833,25.6,2.22917,1273.75,231.25,False,1,,146,
Saxifraga rufescens,9.98333,11,14.0556,25.35,7.35,923.0,69.0,False,1,,122,
Scabiosa columbaria,9.98333,11,9.9389,23.5,3.325,791.0,145.0,False,97,,6576,
Scabiosa japonica,9.98333,11,9.13889,24.0,0.462498,1237.75,144.75,False,16,,499,
Schisandra rubriflora,9.98333,11,12.3806,24.925,4.02083,865.5,100.5,False,29,,55,
Scilla siberica,9.98333,11,8.48889,24.25,-1.14167,801.0,137.75,False,19,,7876,
Scrophularia nodosa,9.98333,11,8.9,22.9,1.53333,748.0,141.75,False,98,,7286,
Scutellaria baicalensis,9.98333,11,6.39375,25.4,-5.62917,643.25,64.75,False,79,,614,
Sedum brevifolium,9.98333,11,10.2264,24.8,3.55833,877.5,123.5,False,33,,4784,
Sedum laxum,9.98333,11,11.1201,24.275,5.69167,1222.25,70.0,False,5,,382,
Sedum oreganum,9.98333,11,9.24792,22.75,2.72083,1281.5,144.25,False,43,,14,
Sedum sexangulare,9.98333,11,9.20556,24.0,1.25417,813.0,153.25,False,86,,654,
Sedum spathulifolium,9.98333,11,10.2076,23.675,3.64583,903.0,101.25,False,45,,8333,
Sedum spurium,9.98333,11,9.31528,23.6,1.5625,788.25,155.5,False,81,,389,
Selago flanaganii,9.98333,11,11.7861,23.825,7.375,815.0,27.75,False,2,,41,
Sempervivum calcareum,9.98333,11,9.26944,23.575,2.1375,938.0,174.75,False,62,,664,
Sempervivum tectorum,9.98333,11,8.17638,23.05,1.075,910.5,169.0,False,14,,65,
Senecio macrospermus,9.98333,11,9.15416,21.55,3.89167,752.5,91.0,False,8,,4,
Senna hebecarpa,9.98333,11,10.3708,28.8,-0.6125,1002.5,193.75,False,36,,1698,
Serratula tinctoria,9.98333,11,8.48333,22.85,1.24167,741.5,143.25,False,68,,6733,
Seseli osseum,9.98333,11,9.33334,23.775,1.15417,641.75,112.5,False,6,,191,
Sesleria autumnalis,9.98333,11,11.4417,27.55,2.90833,1017.5,172.0,False,63,,192,
Sesleria nitida,9.98333,11,9.61111,23.75,2.3,747.5,134.0,False,29,,77,
Sesleria sadleriana,9.98333,11,9.44861,24.4,0.808333,641.5,123.0,False,13,,34,
Sidalcea hendersonii,9.98333,11,9.69098,22.15,3.01667,1278.25,149.0,False,3,,236,
Sideritis syriaca,9.98333,11,10.0903,24.45,2.35,699.0,81.5,False,3,,14,
Silene banksia,9.98333,11,8.93473,29.05,-2.24167,896.0,135.5,False,1,,47,
Silene keiskei,9.98333,11,10.4,22.75,3.50834,1561.25,150.25,False,3,,57,
Silene schafta,9.98333,11,9.60903,22.525,2.49167,751.0,151.25,False,75,,74,
Silene scouleri,9.98333,11,9.45971,27.8,0.508333,838.5,146.5,False,4,,724,
Silphium laciniatum,9.98333,11,9.98265,29.0,-1.4125,903.75,143.75,False,71,,5982,
Silphium perfoliatum,9.98333,11,9.75416,26.65,1.10833,865.5,158.5,False,1,,9687,
Sisyrinchium idahoense,9.98333,11,8.33473,25.75,0.587502,689.25,102.0,False,31,,13,
Sisyrinchium striatum,9.98333,11,10.3563,23.1,4.47917,728.25,140.5,False,98,,567,
Skimmia anquetilia,9.98333,11,10.1472,21.55,4.05833,870.75,129.75,False,9,,3,
Skimmia japonica,9.98333,11,10.7896,24.875,2.92917,1251.0,181.0,False,12,,2146,
Smilax rotundifolia,9.98333,11,11.6417,27.35,1.6625,1019.25,211.25,False,3,,9831,
Solanum lycopersicum,9.98333,11,11.1389,26.55,3.79167,787.75,131.75,False,16,,8636,
Solidago caesia,9.98333,11,9.68196,27.85,-0.9,1003.5,196.5,False,83,,8581,
Sorbaria tomentosa,9.98333,11,10.3111,24.0,3.40833,761.75,136.5,False,46,,183,
Sorbus bissetii,9.98333,11,9.54514,21.325,3.85,1130.75,155.5,False,13,,2,
Sorbus cashmiriana,9.98333,11,7.40069,20.725,1.05417,744.25,112.75,False,64,,19,
Sorbus gracilis,9.98333,11,10.2514,24.7,1.02083,1266.75,163.0,False,16,,522,
Sorbus harrowiana,9.98333,11,8.04583,18.9,2.65,901.0,107.0,False,1,,5,
Sorbus multijuga,9.98333,11,8.07986,21.2,1.82917,688.5,82.25,False,5,,383,
Sorbus prattii,9.98333,11,9.84722,23.05,2.1,796.5,84.0,False,22,,139,
Sorbus reducta,9.98333,11,7.59167,20.375,1.17083,807.0,92.5,False,53,,26,
Sorbus setschwanensis,9.98333,11,11.7764,24.0,3.7,842.5,79.5,False,22,,64,
Sorbus ulleungensis,9.98333,11,8.17639,22.6,0.150002,1117.0,166.5,False,1,,2125,
Sorghastrum nutans,9.98333,11,11.1118,29.45,0.133333,934.0,165.0,False,94,,9584,
Sparganium emersum,9.98333,11,8.64514,23.225,1.32083,683.25,128.25,False,23,,6777,
Sphaeralcea munroana,9.98333,11,9.67084,29.6,0.466667,551.0,91.0,False,16,,945,
Spicantopsis niponica,9.98333,11,11.0181,25.5,1.19167,1355.5,197.25,False,7,,4714,
Spiraea douglasii,9.98333,11,9.8375,23.45,3.05833,934.0,136.5,False,86,,9235,
Spiraea japonica,9.98333,11,9.52779,24.3,1.275,832.0,148.5,False,14,,9522,
Spiraea nipponica,9.98333,11,8.05278,23.325,-0.679167,1070.5,150.75,False,83,,324,
Spiraea schneideriana,9.98333,11,10.9403,23.25,3.85417,800.75,78.0,False,5,,188,
Sporobolus heterolepis,9.98333,11,9.05693,28.65,-2.14583,906.5,143.5,False,92,,118,
Stachys byzantina,9.98333,11,10.357,25.05,3.00833,793.5,147.5,False,176,,9382,
Stachys chamissonis,9.98333,11,11.4347,24.45,7.33333,1022.5,53.5,False,5,,2455,
Stachys lavandulifolia,9.98333,11,8.86251,26.375,-0.258335,594.5,91.75,False,26,,15,
Stachys recta,9.98333,11,9.75763,24.35,2.1625,763.25,148.25,False,5,,7575,
Stipa capillata,9.98333,11,9.10347,25.6,-0.283334,599.25,108.25,False,7,,648,
Stranvaesia davidiana,9.98333,11,10.7076,21.7,4.125,1933.75,182.75,False,41,,1377,
Strobilanthes attenuata,9.98333,11,12.0424,23.9,4.52083,869.0,132.25,False,15,,57,
Struthiopteris spicant,9.98333,11,9.24237,22.5,2.57083,995.25,157.25,False,5,,7765,
Stylophorum diphyllum,9.98333,11,11.3014,28.75,0.475,1012.5,201.0,False,93,,654,
Styrax obassia,9.98333,11,10.4903,26.3,0.858333,1084.25,139.0,False,1,,2368,
Symphoricarpos albus,9.98333,11,9.83333,24.075,2.17917,790.75,139.0,False,149,,9295,
Symphoricarpos hesperius,9.98333,11,8.15139,23.475,1.3125,1095.25,106.0,False,14,,122,
Symphyotrichum laeve,9.98333,11,8.35696,27.8,-1.9875,838.75,138.5,False,38,,5612,
Symphyotrichum novae-angliae,9.98333,11,8.89374,27.7,-1.74583,932.0,174.0,False,67,,9723,
Symphyotrichum novi-belgii,9.98333,11,9.1014,24.85,0.420833,823.5,159.25,False,26,,8719,
Symphyotrichum oblongifolium,9.98333,11,11.6028,30.05,0.158333,933.5,146.0,False,41,,153,
Symphyotrichum subspicatum,9.98333,11,10.7382,24.1,4.94583,985.75,84.5,False,6,,97,
Symphytum ibericum,9.98333,11,10.2896,22.825,3.86667,717.0,152.25,False,12,,183,
Symphytum tuberosum,9.98333,11,9.88611,24.2,2.95833,835.5,155.0,False,36,,8972,
Syringa pinnatifolia,9.98333,11,9.97847,23.675,2.64167,776.0,84.75,False,35,,19,
Syringa pubescens,9.98333,11,9.37361,25.7,-0.416666,827.25,121.5,False,34,,67,
Syringa sweginzowii,9.98333,11,8.54028,23.375,0.491666,747.0,83.25,False,67,,178,
Syringa yunnanensis,9.98333,11,8.59236,22.775,1.25833,772.25,86.75,False,69,,178,
Tanacetum balsamita,9.98333,11,10.3472,24.9,2.325,739.0,135.0,False,8,,2229,
Tanacetum corymbosum,9.98333,11,9.33889,24.2,1.48333,749.0,141.0,False,57,,7332,
Tanacetum haradjanii,9.98333,11,9.98264,24.325,1.76667,619.5,112.75,False,19,,6,
Tanacetum parthenium,9.98333,11,10.2639,24.45,3.49167,788.5,143.5,False,12,,8661,
Teucrium chamaedrys,9.98333,11,10.4014,25.65,3.025,799.5,146.0,False,179,,7919,
Teucrium montanum,9.98333,11,10.1153,24.55,2.49167,844.5,163.0,False,61,,6233,
Teucrium orientale,9.98333,11,9.64792,25.4,0.175001,631.0,92.75,False,17,,374,
Teucrium scorodonia,9.98333,11,10.1042,23.25,3.44583,794.25,155.5,False,98,,736,
Thalictrum coreanum,9.98333,11,9.55139,25.975,-2.14167,910.5,72.75,False,9,,16,
Thalictrum delavayi,9.98333,11,10.7819,23.05,3.525,813.0,97.0,False,8,,226,
Thalictrum flavum,9.98333,11,9.42083,22.7,2.375,721.0,138.0,False,83,,3973,
Thalictrum revolutum,9.98333,11,11.2097,29.35,0.3125,1057.25,217.5,False,19,,663,
Thalictrum rochebruneanum,9.98333,11,7.85138,23.9,-0.283334,934.5,171.5,False,27,,2,
Thalictrum thalictroides,9.98333,11,11.9542,29.625,0.8125,1096.5,233.75,False,25,,9723,
Thamnocalamus spathiflorus,9.98333,11,10.8139,20.95,5.64167,1032.5,108.0,False,4,,11,
Thelypteris palustris,9.98333,11,8.46944,24.75,-0.291665,799.0,145.5,False,87,,58,
Thymus argaeus,9.98333,11,10.0458,22.2,3.61667,1126.5,157.0,False,8,,2,
Thymus leucotrichus,9.98333,11,10.0069,24.3,3.69167,834.5,119.25,False,11,,66,
Thymus longicaulis,9.98333,11,10.382,25.75,3.17917,866.5,163.75,False,23,,468,
Thymus praecox,9.98333,11,8.69792,21.65,2.00833,860.0,155.0,False,48,,6954,
Thymus thracicus,9.98333,11,10.766,27.025,2.2375,746.25,121.0,False,17,,4,
Tiarella cordifolia,9.98333,11,8.72778,25.75,-1.475,1013.5,198.5,False,125,,1569,
Tiarella trifoliata,9.98333,11,9.02917,22.4,3.13333,1133.5,146.5,False,14,,8836,
Tolmiea menziesii,9.98333,11,9.50625,22.75,3.05,1088.75,159.0,False,53,,3933,
Tongpeia fungosa,9.98333,11,12.2514,25.55,8.21251,932.0,78.5,False,3,,2,
Torminalis glaberrima,9.98333,11,10.5646,24.325,3.92083,780.75,146.75,False,5,,86,
Toxicoscordion venenosum,9.98333,11,9.23056,26.4,0.133333,776.5,133.5,False,8,,5682,
Trachystemon orientale,9.98333,11,11.1542,26.2,4.46667,915.5,185.5,False,4,,119,
Trautvetteria carolinensis,9.98333,11,9.10973,25.05,3.02917,1305.5,201.5,False,5,,2445,
Trifolium rubens,9.98333,11,9.74444,24.1,2.19167,815.5,163.5,False,72,,53,
Trillium apetalon,9.98333,11,8.54375,25.175,-3.25,1217.5,171.75,False,5,,661,
Trillium grandiflorum,9.98333,11,9.01528,26.625,-1.42917,946.0,178.0,False,128,,9558,
Trillium nivale,9.98333,11,10.2056,28.8,-1.37083,920.25,170.0,False,18,,1182,
Trillium ovatum,9.98333,11,10.5556,23.725,4.4625,1035.0,113.25,False,39,,9737,
Trillium recurvatum,9.98333,11,10.0583,28.25,-1.25417,963.5,165.75,False,6,,7355,
Trillium smallii,9.98333,11,10.8611,25.25,0.483333,1186.5,177.0,False,8,,297,
Triosteum pinnatifidum,9.98333,11,9.11805,24.45,0.0666651,692.0,80.0,False,46,,189,
Triteleia ixioides,9.98333,11,12.4931,24.8,5.84583,838.25,97.25,False,16,,367,
Triteleia lemmoniae,9.98333,11,9.89584,27.325,3.0875,652.25,92.25,False,3,,56,
Tropaeolum speciosum,9.98333,11,10.0257,21.25,4.84583,935.75,179.0,False,25,,572,
Tropaeolum tuberosum,9.98333,11,10.1111,20.75,6.32917,889.0,125.5,False,21,,296,
Tulipa humilis,9.98333,11,9.70693,24.3,2.21667,711.5,84.5,False,48,,82,
Tulipa linifolia,9.98333,11,9.13472,25.6,0.920835,766.0,92.0,False,62,,17,
Tulipa saxatilis,9.98333,11,11.7472,24.3,4.875,790.5,81.0,False,59,,91,
Tulipa vvedenskyi,9.98333,11,9.29375,26.05,-0.533332,663.5,90.0,False,23,,11,
Tussilago farfara,9.98333,11,8.99028,23.725,1.04583,820.0,157.0,False,14,,8251,
Umbilicus oppositifolius,9.98333,11,9.65764,23.325,3.53333,1125.75,224.0,False,8,,196,
Uvularia grandiflora,9.98333,11,8.67361,26.55,-1.90833,907.0,167.0,False,118,,938,
Vaccinium glaucoalbum,9.98333,11,12.5486,23.8,6.3375,1078.5,95.0,False,11,,13,
Vaccinium ovatum,9.98333,11,11.1292,22.95,6.08333,975.25,105.25,False,53,,9771,
Vaccinium parvifolium,9.98333,11,9.69722,23.0,3.78333,1307.5,143.5,False,29,,9836,
Valeriana officinalis,9.98333,11,9.16946,23.85,1.475,798.5,147.5,False,17,,5212,
Vancouveria hexandra,9.98333,11,10.4389,24.55,3.45,1154.0,122.0,False,8,,223,
Veratrum maackii,9.98333,11,9.51389,24.7,-0.0499984,1083.5,127.0,False,21,,1355,
Verbascum blattaria,9.98333,11,10.7764,26.75,1.79167,875.5,158.5,False,68,,8897,
Verbascum phoeniceum,9.98333,11,9.20556,24.7,0.491665,632.5,115.5,False,74,,5293,
Verbascum thapsus,9.98333,11,9.67639,26.7,1.25416,835.0,143.5,False,116,,9786,
Verbena bonariensis,9.98333,11,10.3861,24.35,3.9875,810.25,152.75,False,111,,8718,
Verbena hastata,9.98333,11,8.98471,27.175,-1.41667,909.25,167.25,False,13,,975,
Verbena officinalis,9.98333,11,10.3708,24.7,3.45833,778.0,142.5,False,12,,757,
Veronica albicans,9.98333,11,9.15833,20.425,4.5125,1617.5,304.0,False,12,,242,
Veronica baylyi,9.98333,11,9.2611,19.85,4.60833,1355.5,271.5,False,5,,78,
Veronica catarractae,9.98333,11,9.55972,20.15,5.49167,1585.25,295.75,False,1,,127,
Veronica elliptica,9.98333,11,11.0792,20.85,7.24167,1079.25,212.0,False,8,,1155,
Veronica lavaudiana,9.98333,11,10.9153,20.9,5.33333,883.0,169.75,False,4,,229,
Veronica ovata,9.98333,11,8.40417,22.7,0.391668,1040.5,154.0,False,1,,219,
Veronica peduncularis,9.98333,11,8.26805,23.4,-0.325002,702.25,135.25,False,17,,419,
Veronica perfoliata,9.98333,11,12.3417,24.5,6.675,855.5,158.25,False,23,,1756,
Veronicastrum virginicum,9.98333,11,9.4486,27.95,-1.4,916.5,154.5,False,12,,5442,
Viburnum acerifolium,9.98333,11,10.0299,28.25,-0.145835,1030.75,212.75,False,15,,9829,
Viburnum davidi,9.98333,11,11.7986,24.2,7.47085,727.5,145.0,False,1,,17,
Viburnum farreri,9.98333,11,9.41389,23.7,1.59167,745.5,142.5,False,12,,149,
Viburnum kansuense,9.98333,11,10.5313,23.7,3.08333,778.0,73.25,False,9,,124,
Viburnum mongolicum,9.98333,11,8.87916,26.975,-2.23333,647.25,75.5,False,42,,176,
Viburnum parvifolium,9.98333,11,9.77083,20.25,4.53333,2191.5,211.0,False,13,,138,
Viburnum plicatum,9.98333,11,11.4708,28.0,2.16667,1071.0,196.5,False,87,,5395,
Viburnum rafinesqueanum,9.98333,11,7.88751,24.4,-2.3,861.5,161.0,False,11,,234,
Viburnum schensianum,9.98333,11,12.0722,28.375,1.62083,777.25,90.0,False,33,,217,
Vinca minor,9.98333,11,9.69861,25.275,0.929168,885.75,160.75,False,22,,8965,
Vincetoxicum fuscatum,9.98333,11,9.47639,25.575,0.7,602.75,123.0,False,1,,221,
Vincetoxicum hirundinaria,9.98333,11,8.77778,23.1,1.28334,782.0,149.0,False,86,,8821,
Viola glabella,9.98333,11,9.51737,24.425,3.7125,1054.0,99.5,False,17,,7367,
Viola howellii,9.98333,11,9.80694,24.0,2.74167,1002.75,120.5,False,8,,122,
Viola odorata,9.98333,11,9.86804,23.8,3.05834,746.75,135.0,False,142,,752,
Viola pedatifida,9.98333,11,8.31736,28.2,-3.05,857.75,113.5,False,2,,1251,
Viola praemorsa,9.98333,11,8.73473,28.675,-0.0333325,667.75,103.0,False,2,,856,
Viola sagittata,9.98333,11,9.96042,28.3,-0.45,1029.5,200.5,False,16,,2311,
Viola sempervirens,9.98333,11,12.3285,24.55,7.3875,1000.25,39.75,False,9,,4594,
Vitis coignetiae,9.98333,11,9.18821,24.15,0.208333,1065.25,163.5,False,97,,1141,
Vitis labrusca,9.98333,11,10.2312,26.4,0.679165,985.0,200.0,False,62,,1585,
Vitis vinifera,9.98333,11,11.4986,25.85,3.99167,779.0,146.0,False,1,,9429,
Weigela florida,9.98333,11,9.44236,24.875,-0.0416658,1002.0,122.0,False,123,,1767,
Weigela subsessilis,9.98333,11,10.5736,25.9,0.258333,1065.5,121.5,False,52,,177,
Yucca baileyi,9.98333,11,11.5139,30.525,2.95417,440.5,63.75,False,23,,321,
Yucca flaccida,9.98333,11,12.9028,29.05,3.53333,956.5,176.0,False,33,,1176,
Yucca harrimaniae,9.98333,11,10.0903,29.7,0.791665,530.0,94.5,False,34,,382,
Yucca intermedia,9.98333,11,12.6965,30.325,3.77083,473.0,72.5,False,2,,68,
Yucca neomexicana,9.98333,11,13.5819,31.65,6.24998,431.0,27.5,False,6,,44,
Yushania anceps,9.98333,11,10.1285,20.8,4.8125,812.0,152.25,False,15,,81,
Zizia aurea,9.98333,11,9.50347,28.5,-1.56667,968.0,182.25,False,86,,838,
Abies bracteata,9.98333,11,11.4807,24.9167,6.58334,858.833,52.8333,True,32,,228,172
Abies chensiensis,9.98333,11,11.8646,23.3333,4.30833,853.167,81.5,True,33,,69,11
Abies concolor,9.98333,11,9.05765,26.5545,0.372417,790.0,101.75,True,193,28,8129,1556
Abies delavayi,9.98333,11,12.2654,22.709,6.02808,866.875,98.75,True,32,1,143,166
Abies densa,9.98333,11,6.60365,17.8167,1.15556,887.167,68.6667,True,13,,57,23
Abies forrestii,9.98333,11,9.97628,22.0715,3.98225,782.625,88.75,True,29,1,199,447
Abies grandis,9.98333,11,10.1979,22.8011,3.919,920.375,118.25,True,128,7,833,487
Abies holophylla,9.98333,11,7.81806,24.988,-4.70867,985.5,76.25,True,14,5,463,17
Abies homolepis,9.98333,11,9.65476,26.228,0.0305838,1150.5,131.25,True,117,1,575,227
Abies kawakamii,9.98333,11,8.29375,17.5,3.2,2994.67,243.0,True,34,,467,191
Abies squamata,9.98333,11,7.92396,20.9167,0.719445,704.833,60.3333,True,37,,72,92
Acer acuminatum,9.98333,11,11.188,24.4667,3.37778,983.0,134.333,True,21,,11,12
Acer caesium,9.98333,11,11.0552,23.4667,3.07222,830.0,78.3333,True,26,,68,149
Acer capillipes,9.98333,11,11.0632,24.9956,3.04439,1383.5,150.125,True,117,2,222,14
Acer cappadocicum,9.98333,11,11.3639,23.7785,4.2955,830.125,120.5,True,1,7,422,283
Acer carpinifolium,9.98333,11,11.861,26.4876,2.79314,1384.0,167.75,True,118,2,754,554
Acer caudatum,9.98333,11,8.62295,22.9747,-0.140223,1022.5,103.667,True,18,,568,378
Acer chienii,9.98333,11,12.366,23.75,5.0,1118.5,94.5,True,3,,2,
Acer circinatum,9.98333,11,10.4678,24.0461,4.67066,1224.75,107.75,True,126,4,3153,3115
Acer cissifolium,9.98333,11,10.0871,25.0011,1.56629,1426.5,203.875,True,123,1,6,13
Acer distylum,9.98333,11,10.2297,25.4247,0.824444,1358.83,182.5,True,19,,318,212
Acer forrestii,9.98333,11,12.4681,23.375,5.36667,877.75,104.25,True,18,,39,
Acer granatense,9.98333,11,11.7203,28.0913,4.84422,570.833,83.5,True,14,,1911,1758
Acer grandidentatum,9.98333,11,9.99821,29.5853,1.087,604.167,92.5,True,3,,747,422
Acer japonicum,9.98333,11,10.293,25.545,1.71825,1230.88,177.875,True,1,14,1155,615
Acer longipes,9.98333,11,13.8111,29.064,4.48522,1175.33,124.333,True,29,1,29,
Acer macrophyllum,9.98333,11,11.8657,26.078,6.01516,953.0,90.75,True,113,13,6631,5137
Acer maximowiczianum,9.98333,11,10.7322,26.4047,0.976332,1378.83,165.167,True,76,,121,59
Acer maximowiczii,9.98333,11,10.9111,25.525,2.8125,924.5,90.0,True,17,,6,
Acer micranthum,9.98333,11,9.84439,24.752,0.756333,1451.0,194.667,True,55,,659,468
Acer miyabei,9.98333,11,9.10639,26.3735,-1.14289,1103.5,155.25,True,72,6,82,6
Acer monspessulanum,9.98333,11,11.8954,26.083,5.27342,787.625,141.875,True,149,4,1756,1292
Acer opalus,9.98333,11,10.2694,24.559,3.52283,874.25,171.75,True,74,1,9556,16663
Acer palmatum,9.98333,11,12.6186,28.2207,3.3345,1206.62,162.625,True,266,11,3474,1368
Acer pectinatum,9.98333,11,10.4617,21.554,3.449,898.5,103.5,True,22,,187,
Acer pentaphyllum,9.98333,11,10.6385,23.2167,3.44167,814.5,58.3333,True,49,,22,21
Acer pictum,9.98333,11,11.175,27.0227,1.82644,1007.83,129.167,True,28,16,2998,
Acer rubrum,9.98333,11,10.4939,28.1125,0.434369,1040.75,201.125,True,251,94,16491,588
Acer rufinerve,9.98333,11,10.4682,24.9151,1.97529,1496.25,186.75,True,12,1,1311,746
Acer saccharum,9.98333,11,8.37007,27.597,-2.65792,992.0,186.0,True,225,67,837,3537
Acer shirasawanum,9.98333,11,10.0137,24.976,0.769223,1439.17,162.5,True,56,,527,432
Acer sieboldianum,9.98333,11,11.6611,26.3235,3.32941,1215.75,169.125,True,76,1,183,725
Acer stachyophyllum,9.98333,11,11.1615,22.4,3.00555,940.667,88.0,True,44,,95,24
Acer sterculiaceum,9.98333,11,13.3267,25.3933,4.994,1066.83,93.6667,True,13,,112,354
Acer tataricum,9.98333,11,8.94371,25.9118,-1.13375,767.75,125.625,True,143,54,4162,392
Acer triflorum,9.98333,11,8.93116,26.201,-2.68625,987.25,104.5,True,142,5,48,24
Acer truncatum,9.98333,11,11.8419,29.1695,-0.345584,728.625,76.375,True,13,29,119,87
Acer velutinum,9.98333,11,12.7547,27.324,4.974,737.0,108.25,True,38,1,22,5
