family,genus,n_accepted_species_in_genus,n_genera_in_family,n_accepted_species_in_family
Polygalaceae,Acanthocladus,10,28,1333
Polygalaceae,Ancylotropis,2,28,1333
Polygalaceae,Asemeia,29,28,1333
Polygalaceae,Atroxima,2,28,1333
Polygalaceae,Badiera,8,28,1333
Polygalaceae,Barnhartia,1,28,1333
Polygalaceae,Bredemeyera,21,28,1333
Polygalaceae,Caamembeca,13,28,1333
Polygalaceae,Carpolobia,5,28,1333
Polygalaceae,Comesperma,33,28,1333
Polygalaceae,Diclidanthera,6,28,1333
Polygalaceae,Epirixanthes,7,28,1333
Polygalaceae,Eriandra,1,28,1333
Polygalaceae,Gymnospora,2,28,1333
Polygalaceae,Hebecarpa,19,28,1333
Polygalaceae,Heterosamara,5,28,1333
Polygalaceae,Hualania,1,28,1333
Polygalaceae,Monnina,168,28,1333
Polygalaceae,Monrosia,1,28,1333
Polygalaceae,Moutabea,10,28,1333
Polygalaceae,Muraltia,120,28,1333
Polygalaceae,Phlebotaenia,1,28,1333
Polygalaceae,Polygala,673,28,1333
Polygalaceae,Polygaloides,6,28,1333
Polygalaceae,Rhinotropis,17,28,1333
Polygalaceae,Salomonia,5,28,1333
Polygalaceae,Securidaca,58,28,1333
Polygalaceae,Xanthophyllum,109,28,1333
Polygonaceae,Acanthoscyphus,1,57,1382
Polygonaceae,Afrobrunnichia,2,57,1382
Polygonaceae,Antigonon,3,57,1382
Polygonaceae,Aristocapsa,1,57,1382
Polygonaceae,Atraphaxis,32,57,1382
Polygonaceae,Bistorta,1,57,1382
Polygonaceae,Brunnichia,1,57,1382
Polygonaceae,Calligonum,158,57,1382
Polygonaceae,Centrostegia,1,57,1382
Polygonaceae,Chorizanthe,64,57,1382
Polygonaceae,Coccoloba,178,57,1382
Polygonaceae,Dedeckera,1,57,1382
Polygonaceae,Delopyrum,1,57,1382
Polygonaceae,Dodecahema,1,57,1382
Polygonaceae,Duma,3,57,1382
Polygonaceae,Emex,2,57,1382
Polygonaceae,Eriogonum,255,57,1382
Polygonaceae,Fagopyrum,26,57,1382
Polygonaceae,Fallopia,16,57,1382
Polygonaceae,Gilmania,1,57,1382
Polygonaceae,Goodmania,1,57,1382
Polygonaceae,Gymnopodium,2,57,1382
Polygonaceae,Harfordia,1,57,1382
Polygonaceae,Harpagocarpus,1,57,1382
Polygonaceae,Hollisteria,1,57,1382
Polygonaceae,Johanneshowellia,2,57,1382
Polygonaceae,Knorringia,1,57,1382
Polygonaceae,Koenigia,1,57,1382
Polygonaceae,Lastarriaea,2,57,1382
Polygonaceae,Magoniella,3,57,1382
Polygonaceae,Millspaughia,1,57,1382
Polygonaceae,Mucronea,2,57,1382
Polygonaceae,Muehlenbeckia,12,57,1382
Polygonaceae,Nemacaulis,1,57,1382
Polygonaceae,Neomillspaughia,2,57,1382
Polygonaceae,Oxygonum,24,57,1382
Polygonaceae,Oxyria,2,57,1382
Polygonaceae,Oxytheca,3,57,1382
Polygonaceae,Parapteropyrum,1,57,1382
Polygonaceae,Persepolium,5,57,1382
Polygonaceae,Persicaria,65,57,1382
Polygonaceae,Podopterus,3,57,1382
Polygonaceae,Polygonella,11,57,1382
Polygonaceae,Polygonum,218,57,1382
Polygonaceae,Pteropyrum,2,57,1382
Polygonaceae,Pterostegia,1,57,1382
Polygonaceae,Pteroxygonum,1,57,1382
Polygonaceae,Reynoutria,7,57,1382
Polygonaceae,Rheum,44,57,1382
Polygonaceae,Rumex,152,57,1382
Polygonaceae,Ruprechtia,35,57,1382
Polygonaceae,Salta,1,57,1382
Polygonaceae,Sidotheca,3,57,1382
Polygonaceae,Stenogonum,2,57,1382
Polygonaceae,Symmeria,1,57,1382
Polygonaceae,Systenotheca,1,57,1382
Polygonaceae,Triplaris,19,57,1382
Polypodiaceae,Acrosorus,9,68,1815
Polypodiaceae,Adenophorus,13,68,1815
Polypodiaceae,Adetogramma,1,68,1815
Polypodiaceae,Aenigmatogrammitis,2,68,1815
Polypodiaceae,Alansmia,24,68,1815
Polypodiaceae,Archigrammitis,7,68,1815
Polypodiaceae,Ascogrammitis,18,68,1815
Polypodiaceae,Boonkerdia,3,68,1815
Polypodiaceae,Bosmania,3,68,1815
Polypodiaceae,Calligrammitis,2,68,1815
Polypodiaceae,Calymmodon,61,68,1815
Polypodiaceae,Campyloneurum,66,68,1815
Polypodiaceae,Ceradenia,77,68,1815
Polypodiaceae,Chrysogrammitis,2,68,1815
Polypodiaceae,Cochlidium,17,68,1815
Polypodiaceae,Ctenopterella,10,68,1815
Polypodiaceae,Dasygrammitis,8,68,1815
Polypodiaceae,Devolia,1,68,1815
Polypodiaceae,Dictymia,2,68,1815
Polypodiaceae,Drynaria,37,68,1815
Polypodiaceae,Enterosora,28,68,1815
Polypodiaceae,Galactodenia,5,68,1815
Polypodiaceae,Glabrigrammitis,4,68,1815
Polypodiaceae,Goniophlebium,34,68,1815
Polypodiaceae,Grammitastrum,1,68,1815
Polypodiaceae,Grammitis,39,68,1815
Polypodiaceae,Hovenkampia,3,68,1815
Polypodiaceae,Howeogrammitis,1,68,1815
Polypodiaceae,Lecanopteris,24,68,1815
Polypodiaceae,Lellingeria,52,68,1815
Polypodiaceae,Lepisorus,95,68,1815
Polypodiaceae,Leptochilus,55,68,1815
Polypodiaceae,Leucotrichum,6,68,1815
Polypodiaceae,Lomaphlebia,1,68,1815
Polypodiaceae,Loxogramme,40,68,1815
Polypodiaceae,Luisma,1,68,1815
Polypodiaceae,Melpomene,30,68,1815
Polypodiaceae,Microgramma,34,68,1815
Polypodiaceae,Micropolypodium,3,68,1815
Polypodiaceae,Microsorum,44,68,1815
Polypodiaceae,Moranopteris,33,68,1815
Polypodiaceae,Mycopteris,18,68,1815
Polypodiaceae,Nanogrammitis,7,68,1815
Polypodiaceae,Niphidium,11,68,1815
Polypodiaceae,Notogrammitis,12,68,1815
Polypodiaceae,Oreogrammitis,190,68,1815
Polypodiaceae,Oxygrammitis,2,68,1815
Polypodiaceae,Parrisia,2,68,1815
Polypodiaceae,Pecluma,51,68,1815
Polypodiaceae,Phlebodium,6,68,1815
Polypodiaceae,Platycerium,20,68,1815
Polypodiaceae,Pleopeltis,109,68,1815
Polypodiaceae,Pleurosoriopsis,1,68,1815
Polypodiaceae,Podosorus,1,68,1815
Polypodiaceae,Polypodium,60,68,1815
Polypodiaceae,Prosaptia,72,68,1815
Polypodiaceae,Pyrrosia,67,68,1815
Polypodiaceae,Rouhania,7,68,1815
Polypodiaceae,Scleroglossum,10,68,1815
Polypodiaceae,Selliguea,130,68,1815
Polypodiaceae,Serpocaulon,43,68,1815
Polypodiaceae,Stenogrammitis,26,68,1815
Polypodiaceae,Synammia,3,68,1815
Polypodiaceae,Terpsichore,16,68,1815
Polypodiaceae,Thalassogrammitis,1,68,1815
Polypodiaceae,Thylacopteris,3,68,1815
Polypodiaceae,Tomophyllum,37,68,1815
Polypodiaceae,Xiphopterella,14,68,1815
Polytrichaceae,Alophosia,1,17,203
Polytrichaceae,Atrichopsis,16,17,203
Polytrichaceae,Atrichum,18,17,203
Polytrichaceae,Bartramiopsis,1,17,203
Polytrichaceae,Dawsonia,10,17,203
Polytrichaceae,Delongia,3,17,203
Polytrichaceae,Dendroligotrichum,3,17,203
Polytrichaceae,Hebantia,1,17,203
Polytrichaceae,Itatiella,6,17,203
Polytrichaceae,Lyellia,4,17,203
Polytrichaceae,Oligotrichum,17,17,203
Polytrichaceae,Pogonatum,57,17,203
Polytrichaceae,Polytrichadelphus,12,17,203
Polytrichaceae,Polytrichastrum,10,17,203
Polytrichaceae,Polytrichum,39,17,203
Polytrichaceae,Psilopilum,4,17,203
Polytrichaceae,Steereobryon,1,17,203
Pontederiaceae,Heteranthera,20,2,47
Pontederiaceae,Pontederia,27,2,47
Porellaceae,Ascidiota,1,2,90
Porellaceae,Porella,89,2,90
Portulacaceae,Dendroportulaca,1,5,113
Portulacaceae,Mona,1,5,113
Portulacaceae,Neopaxia,1,5,113
Portulacaceae,Portulaca,109,5,113
Portulacaceae,Spraguea,1,5,113
Potamogetonaceae,Althenia,10,5,201
Potamogetonaceae,Groenlandia,1,5,201
Potamogetonaceae,Potamogeton,174,5,201
Potamogetonaceae,Stuckenia,10,5,201
Potamogetonaceae,Zannichellia,6,5,201
Pottiaceae,Acaulon,23,104,1267
Pottiaceae,Acaulonopsis,2,104,1267
Pottiaceae,Algaria,2,104,1267
Pottiaceae,Aloina,17,104,1267
Pottiaceae,Aloinella,6,104,1267
Pottiaceae,Anaschisma,4,104,1267
Pottiaceae,Anoectangium,35,104,1267
Pottiaceae,Aschisma,3,104,1267
Pottiaceae,Astomum,3,104,1267
Pottiaceae,Austrobarbula,2,104,1267
Pottiaceae,Barbula,101,104,1267
Pottiaceae,Barbulastrum,1,104,1267
Pottiaceae,Bellibarbula,2,104,1267
Pottiaceae,Bryoceuthospora,2,104,1267
Pottiaceae,Bryoerythrophyllum,31,104,1267
Pottiaceae,Bulbibarbula,1,104,1267
Pottiaceae,Calymperastrum,1,104,1267
Pottiaceae,Chenia,5,104,1267
Pottiaceae,Chionoloma,24,104,1267
Pottiaceae,Cinclidotus,12,104,1267
Pottiaceae,Crossidium,14,104,1267
Pottiaceae,Crumia,1,104,1267
Pottiaceae,Dialytrichia,2,104,1267
Pottiaceae,Didymodon,96,104,1267
Pottiaceae,Dolotortula,1,104,1267
Pottiaceae,Entosthymenium,1,104,1267
Pottiaceae,Eobryum,1,104,1267
Pottiaceae,Ephemerum,29,104,1267
Pottiaceae,Erythrophyllopsis,3,104,1267
Pottiaceae,Eucladium,1,104,1267
Pottiaceae,Ganguleea,1,104,1267
Pottiaceae,Geheebia,12,104,1267
Pottiaceae,Gertrudiella,17,104,1267
Pottiaceae,Globulinella,3,104,1267
Pottiaceae,Guerramontesia,1,104,1267
Pottiaceae,Gymnobarbula,1,104,1267
Pottiaceae,Gymnostomiella,4,104,1267
Pottiaceae,Gymnostomum,19,104,1267
Pottiaceae,Gyroweisia,7,104,1267
Pottiaceae,Helicobarbula,1,104,1267
Pottiaceae,Hennediella,16,104,1267
Pottiaceae,Hilpertia,2,104,1267
Pottiaceae,Husnotiella,11,104,1267
Pottiaceae,Hydrogonium,26,104,1267
Pottiaceae,Hymenostomum,7,104,1267
Pottiaceae,Hymenostyliella,2,104,1267
Pottiaceae,Hymenostylium,16,104,1267
Pottiaceae,Hyophila,39,104,1267
Pottiaceae,Hyophiladelphus,1,104,1267
Pottiaceae,Indopottia,2,104,1267
Pottiaceae,Koponobryum,2,104,1267
Pottiaceae,Leptobarbula,1,104,1267
Pottiaceae,Leptodontiella,1,104,1267
Pottiaceae,Leptodontium,34,104,1267
Pottiaceae,Ludorugbya,1,104,1267
Pottiaceae,Merceyopsis,2,104,1267
Pottiaceae,Microbryum,15,104,1267
Pottiaceae,Mironia,4,104,1267
Pottiaceae,Molendoa,10,104,1267
Pottiaceae,Nanomitriopsis,1,104,1267
Pottiaceae,Neophoenix,1,104,1267
Pottiaceae,Ozobryum,2,104,1267
Pottiaceae,Pachylomidium,2,104,1267
Pottiaceae,Pachyneuropsis,2,104,1267
Pottiaceae,Pararhexophyllum,1,104,1267
Pottiaceae,Phascopsis,1,104,1267
Pottiaceae,Phascum,5,104,1267
Pottiaceae,Picobryum,1,104,1267
Pottiaceae,Plaubelia,6,104,1267
Pottiaceae,Pleurochaete,3,104,1267
Pottiaceae,Pottia,10,104,1267
Pottiaceae,Pottiopsis,2,104,1267
Pottiaceae,Pseudocrossidium,20,104,1267
Pottiaceae,Pterygoneurum,11,104,1267
Pottiaceae,Reimersia,2,104,1267
Pottiaceae,Rhexophyllum,1,104,1267
Pottiaceae,Saitobryum,2,104,1267
Pottiaceae,Scopelophila,3,104,1267
Pottiaceae,Splachnobryum,10,104,1267
Pottiaceae,Stegonia,2,104,1267
Pottiaceae,Stonea,1,104,1267
Pottiaceae,Streblotrichum,5,104,1267
Pottiaceae,Streptocalypta,4,104,1267
Pottiaceae,Streptotrichum,1,104,1267
Pottiaceae,Syntrichia,101,104,1267
Pottiaceae,Syntrichiadelphus,1,104,1267
Pottiaceae,Tainoa,5,104,1267
Pottiaceae,Tetracoscinodon,1,104,1267
Pottiaceae,Tetrapterum,8,104,1267
Pottiaceae,Tortella,50,104,1267
Pottiaceae,Tortula,105,104,1267
Pottiaceae,Trachycarpidium,5,104,1267
Pottiaceae,Trachyodontium,1,104,1267
Pottiaceae,Trichostomopsis,8,104,1267
Pottiaceae,Trichostomum,80,104,1267
Pottiaceae,Tridontium,4,104,1267
Pottiaceae,Triquetrella,8,104,1267
Pottiaceae,Tuerckheimia,3,104,1267
Pottiaceae,Uleobryum,3,104,1267
Pottiaceae,Vinealobryum,9,104,1267
Pottiaceae,Vrolijkheidia,1,104,1267
Pottiaceae,Weisiopsis,6,104,1267
Pottiaceae,Weissia,84,104,1267
Pottiaceae,Zanderella,1,104,1267
Primulaceae,Aegiceras,2,57,3397
Primulaceae,Amblyanthopsis,4,57,3397
Primulaceae,Amblyanthus,5,57,3397
Primulaceae,Androsace,183,57,3397
Primulaceae,Antistrophe,6,57,3397
Primulaceae,Ardisia,741,57,3397
Primulaceae,Ardisiandra,3,57,3397
Primulaceae,Badula,18,57,3397
Primulaceae,Bonellia,29,57,3397
Primulaceae,Bryocarpum,1,57,3397
Primulaceae,Clavija,56,57,3397
Primulaceae,Conandrium,2,57,3397
Primulaceae,Coris,1,57,3397
Primulaceae,Ctenardisia,5,57,3397
Primulaceae,Cybianthus,158,57,3397
Primulaceae,Cyclamen,25,57,3397
Primulaceae,Deherainia,2,57,3397
Primulaceae,Dionysia,67,57,3397
Primulaceae,Discocalyx,56,57,3397
Primulaceae,Elingamita,1,57,3397
Primulaceae,Embelia,140,57,3397
Primulaceae,Emblemantha,1,57,3397
Primulaceae,Evotrochis,7,57,3397
Primulaceae,Fittingia,9,57,3397
Primulaceae,Geissanthus,52,57,3397
Primulaceae,Heberdenia,1,57,3397
Primulaceae,Hottonia,2,57,3397
Primulaceae,Hymenandra,16,57,3397
Primulaceae,Jacquinia,21,57,3397
Primulaceae,Kaufmannia,1,57,3397
Primulaceae,Labisia,7,57,3397
Primulaceae,Loheria,6,57,3397
Primulaceae,Lysimachia,284,57,3397
Primulaceae,Maesa,185,57,3397
Primulaceae,Mangenotiella,1,57,3397
Primulaceae,Monoporus,6,57,3397
Primulaceae,Myrsine,284,57,3397
Primulaceae,Neomezia,1,57,3397
Primulaceae,Omphalogramma,12,57,3397
Primulaceae,Oncostemum,103,57,3397
Primulaceae,Paralysimachia,1,57,3397
Primulaceae,Parathesis,110,57,3397
Primulaceae,Pleiomeris,1,57,3397
Primulaceae,Pomatosace,1,57,3397
Primulaceae,Primula,582,57,3397
Primulaceae,Sadiria,7,57,3397
Primulaceae,Samolus,14,57,3397
Primulaceae,Soldanella,27,57,3397
Primulaceae,Solonia,1,57,3397
Primulaceae,Stimpsonia,2,57,3397
Primulaceae,Stylogyne,35,57,3397
Primulaceae,Systellantha,3,57,3397
Primulaceae,Tapeinosperma,76,57,3397
Primulaceae,Theophrasta,2,57,3397
Primulaceae,Vegaea,1,57,3397
Primulaceae,Votschia,1,57,3397
Primulaceae,Wallenia,29,57,3397
Proteaceae,Acidonia,1,81,1855
Proteaceae,Adenanthos,36,81,1855
Proteaceae,Agastachys,1,81,1855
Proteaceae,Alloxylon,4,81,1855
Proteaceae,Athertonia,1,81,1855
Proteaceae,Aulax,3,81,1855
Proteaceae,Austromuellera,2,81,1855
Proteaceae,Banksia,180,81,1855
Proteaceae,Beauprea,13,81,1855
Proteaceae,Beaupreopsis,1,81,1855
Proteaceae,Bellendena,1,81,1855
Proteaceae,Bleasdalea,2,81,1855
Proteaceae,Brabejum,1,81,1855
Proteaceae,Buckinghamia,2,81,1855
Proteaceae,Cardwellia,1,81,1855
Proteaceae,Carnarvonia,1,81,1855
Proteaceae,Catalepidia,1,81,1855
Proteaceae,Cenarrhenes,1,81,1855
Proteaceae,Conospermum,53,81,1855
Proteaceae,Darlingia,2,81,1855
Proteaceae,Diastella,7,81,1855
Proteaceae,Dilobeia,2,81,1855
Proteaceae,Eidothea,2,81,1855
Proteaceae,Embothrium,2,81,1855
Proteaceae,Euplassa,20,81,1855
Proteaceae,Faurea,15,81,1855
Proteaceae,Finschia,4,81,1855
Proteaceae,Floydia,1,81,1855
Proteaceae,Franklandia,2,81,1855
Proteaceae,Garnieria,1,81,1855
Proteaceae,Gevuina,1,81,1855
Proteaceae,Grevillea,377,81,1855
Proteaceae,Hakea,153,81,1855
Proteaceae,Helicia,111,81,1855
Proteaceae,Heliciopsis,14,81,1855
Proteaceae,Hicksbeachia,2,81,1855
Proteaceae,Hollandaea,4,81,1855
Proteaceae,Isopogon,37,81,1855
Proteaceae,Kermadecia,4,81,1855
Proteaceae,Knightia,3,81,1855
Proteaceae,Lambertia,11,81,1855
Proteaceae,Lasjia,5,81,1855
Proteaceae,Leucadendron,84,81,1855
Proteaceae,Leucospermum,48,81,1855
Proteaceae,Lomatia,11,81,1855
Proteaceae,Macadamia,4,81,1855
Proteaceae,Malagasia,1,81,1855
Proteaceae,Megahertzia,1,81,1855
Proteaceae,Mimetes,20,81,1855
Proteaceae,Musgravea,2,81,1855
Proteaceae,Neorites,1,81,1855
Proteaceae,Nothorites,1,81,1855
Proteaceae,Opisthiolepis,1,81,1855
Proteaceae,Oreocallis,1,81,1855
Proteaceae,Orites,8,81,1855
Proteaceae,Orothamnus,1,81,1855
Proteaceae,Panopsis,25,81,1855
Proteaceae,Paranomus,18,81,1855
Proteaceae,Persoonia,102,81,1855
Proteaceae,Petrophile,63,81,1855
Proteaceae,Placospermum,1,81,1855
Proteaceae,Protea,110,81,1855
Proteaceae,Pycnonia,1,81,1855
Proteaceae,Roupala,44,81,1855
Proteaceae,Serruria,70,81,1855
Proteaceae,Sleumerodendron,1,81,1855
Proteaceae,Sorocephalus,11,81,1855
Proteaceae,Spatalla,20,81,1855
Proteaceae,Sphalmium,1,81,1855
Proteaceae,Stenocarpus,22,81,1855
Proteaceae,Stirlingia,7,81,1855
Proteaceae,Strangea,3,81,1855
Proteaceae,Symphionema,1,81,1855
Proteaceae,Synaphea,56,81,1855
Proteaceae,Telopea,5,81,1855
Proteaceae,Toronia,1,81,1855
Proteaceae,Triunia,4,81,1855
Proteaceae,Turrillia,3,81,1855
Proteaceae,Vexatorella,4,81,1855
Proteaceae,Virotia,6,81,1855
Proteaceae,Xylomelum,7,81,1855
Pteridaceae,Acrostichum,6,64,1506
Pteridaceae,Actiniopteris,5,64,1506
Pteridaceae,Adiantopsis,35,64,1506
Pteridaceae,Adiantum,252,64,1506
Pteridaceae,Aleuritopteris,100,64,1506
Pteridaceae,Ananthacorus,1,64,1506
Pteridaceae,Anogramma,3,64,1506
Pteridaceae,Anthonya,11,64,1506
Pteridaceae,Antrophyopsis,4,64,1506
Pteridaceae,Antrophyum,41,64,1506
Pteridaceae,Argyrochosma,19,64,1506
Pteridaceae,Aspidotis,4,64,1506
Pteridaceae,Astrolepis,8,64,1506
Pteridaceae,Austrogramme,6,64,1506
Pteridaceae,Baja,1,64,1506
Pteridaceae,Bommeria,5,64,1506
Pteridaceae,Brasiliopteris,2,64,1506
Pteridaceae,Calciphilopteris,4,64,1506
Pteridaceae,Carlottahallia,1,64,1506
Pteridaceae,Ceratopteris,9,64,1506
Pteridaceae,Cerosora,4,64,1506
Pteridaceae,Cheilanthes,41,64,1506
Pteridaceae,Cheiloplecton,1,64,1506
Pteridaceae,Choristosoria,14,64,1506
Pteridaceae,Christenhuszia,2,64,1506
Pteridaceae,Coniogramme,24,64,1506
Pteridaceae,Cosentinia,1,64,1506
Pteridaceae,Cryptogramma,9,64,1506
Pteridaceae,Doryopteris,47,64,1506
Pteridaceae,Estrella,1,64,1506
Pteridaceae,Gaga,19,64,1506
Pteridaceae,Gastoniella,3,64,1506
Pteridaceae,Haplopteris,43,64,1506
Pteridaceae,Hecistopteris,3,64,1506
Pteridaceae,Hemionitis,10,64,1506
Pteridaceae,Jamesonia,67,64,1506
Pteridaceae,Llavea,1,64,1506
Pteridaceae,Lytoneuron,16,64,1506
Pteridaceae,Mineirella,5,64,1506
Pteridaceae,Myriopteris,45,64,1506
Pteridaceae,Namaquapteris,6,64,1506
Pteridaceae,Notholaena,36,64,1506
Pteridaceae,Onychium,12,64,1506
Pteridaceae,Ormopteris,5,64,1506
Pteridaceae,Paragymnopteris,6,64,1506
Pteridaceae,Parahemionitis,3,64,1506
Pteridaceae,Pellaea,41,64,1506
Pteridaceae,Pellaeopsis,18,64,1506
Pteridaceae,Pentagramma,6,64,1506
Pteridaceae,Pityrogramma,32,64,1506
Pteridaceae,Polytaenium,14,64,1506
Pteridaceae,Pteris,360,64,1506
Pteridaceae,Pterozonium,14,64,1506
Pteridaceae,Quechuapteris,9,64,1506
Pteridaceae,Radiovittaria,10,64,1506
Pteridaceae,Rheopteris,1,64,1506
Pteridaceae,Scoliosorus,1,64,1506
Pteridaceae,Syngramma,16,64,1506
Pteridaceae,Taenitis,16,64,1506
Pteridaceae,Trachypteris,4,64,1506
Pteridaceae,Tryonia,5,64,1506
Pteridaceae,Vaginularia,6,64,1506
Pteridaceae,Vittaria,7,64,1506
Pteridaceae,Ynesmexia,5,64,1506
Ptychomitriaceae,Aligrimmia,1,10,69
Ptychomitriaceae,Brachydontium,9,10,69
Ptychomitriaceae,Brachysteleum,1,10,69
Ptychomitriaceae,Bryomanginia,1,10,69
Ptychomitriaceae,Campylostelium,5,10,69
Ptychomitriaceae,Coscinodontella,1,10,69
Ptychomitriaceae,Indusiella,2,10,69
Ptychomitriaceae,Jaffueliobryum,5,10,69
Ptychomitriaceae,Ptychomitriopsis,2,10,69
Ptychomitriaceae,Ptychomitrium,42,10,69
Pylaisiaceae,Aquilonium,2,11,67
Pylaisiaceae,Buckia,1,11,67
Pylaisiaceae,Calliergonella,3,11,67
Pylaisiaceae,Calliergonellopsis,1,11,67
Pylaisiaceae,Calohypnum,7,11,67
Pylaisiaceae,Homomallium,12,11,67
Pylaisiaceae,Pseudohygrohypnum,16,11,67
Pylaisiaceae,Pseudostereodon,1,11,67
Pylaisiaceae,Ptilium,1,11,67
Pylaisiaceae,Pylaisia,22,11,67
Pylaisiaceae,Roaldia,1,11,67
Ranunculaceae,Aconitum,333,53,3709
Ranunculaceae,Actaea,31,53,3709
Ranunculaceae,Adonis,35,53,3709
Ranunculaceae,Anemoclema,1,53,3709
Ranunculaceae,Anemonastrum,38,53,3709
Ranunculaceae,Anemone,80,53,3709
Ranunculaceae,Anemonella,1,53,3709
Ranunculaceae,Anemonoides,36,53,3709
Ranunculaceae,Anemonopsis,1,53,3709
Ranunculaceae,Aquilegia,129,53,3709
Ranunculaceae,Arcteranthis,1,53,3709
Ranunculaceae,Asteropyrum,2,53,3709
Ranunculaceae,Beesia,2,53,3709
Ranunculaceae,Calathodes,4,53,3709
Ranunculaceae,Callianthemoides,1,53,3709
Ranunculaceae,Callianthemum,15,53,3709
Ranunculaceae,Caltha,7,53,3709
Ranunculaceae,Clematis,390,53,3709
Ranunculaceae,Coptis,14,53,3709
Ranunculaceae,Cyrtorhyncha,1,53,3709
Ranunculaceae,Delphinium,503,53,3709
Ranunculaceae,Dichocarpum,18,53,3709
Ranunculaceae,Enemion,6,53,3709
Ranunculaceae,Eranthis,9,53,3709
Ranunculaceae,Eriocapitella,6,53,3709
Ranunculaceae,Glaucidium,1,53,3709
Ranunculaceae,Gymnaconitum,1,53,3709
Ranunculaceae,Halerpestes,9,53,3709
Ranunculaceae,Hamadryas,5,53,3709
Ranunculaceae,Helleborus,16,53,3709
Ranunculaceae,Hepatica,10,53,3709
Ranunculaceae,Hydrastis,1,53,3709
Ranunculaceae,Isopyrum,4,53,3709
Ranunculaceae,Knowltonia,26,53,3709
Ranunculaceae,Leptopyrum,1,53,3709
Ranunculaceae,Leucocoma,2,53,3709
Ranunculaceae,Megaleranthis,1,53,3709
Ranunculaceae,Metanemone,1,53,3709
Ranunculaceae,Nigella,26,53,3709
Ranunculaceae,Oxygraphis,6,53,3709
Ranunculaceae,Paraquilegia,8,53,3709
Ranunculaceae,Paroxygraphis,1,53,3709
Ranunculaceae,Peltocalathos,1,53,3709
Ranunculaceae,Psychrophila,6,53,3709
Ranunculaceae,Pulsatilla,54,53,3709
Ranunculaceae,Ranunculus,1616,53,3709
Ranunculaceae,Semiaquilegia,4,53,3709
Ranunculaceae,Thacla,1,53,3709
Ranunculaceae,Thalictrum,199,53,3709
Ranunculaceae,Trautvetteria,2,53,3709
Ranunculaceae,Trollius,40,53,3709
Ranunculaceae,Urophysa,2,53,3709
Ranunculaceae,Xanthorhiza,1,53,3709
Resedaceae,Borthwickia,1,11,120
Resedaceae,Caylusea,3,11,120
Resedaceae,Forchhammeria,16,11,120
Resedaceae,Ochradenus,7,11,120
Resedaceae,Ochradiscus,2,11,120
Resedaceae,Oligomeris,4,11,120
Resedaceae,Randonia,1,11,120
Resedaceae,Reseda,69,11,120
Resedaceae,Sesamoides,6,11,120
Resedaceae,Stixis,10,11,120
Resedaceae,Tirania,1,11,120
Restionaceae,Alexgeorgea,3,48,552
Restionaceae,Anarthria,6,48,552
Restionaceae,Anthochortus,7,48,552
Restionaceae,Aphelia,6,48,552
Restionaceae,Apodasmia,4,48,552
Restionaceae,Askidiosperma,12,48,552
Restionaceae,Baloskion,8,48,552
Restionaceae,Calorophus,2,48,552
Restionaceae,Cannomois,12,48,552
Restionaceae,Catacolea,1,48,552
Restionaceae,Centrolepis,26,48,552
Restionaceae,Ceratocaryum,8,48,552
Restionaceae,Chaetanthus,3,48,552
Restionaceae,Chordifex,20,48,552
Restionaceae,Coleocarya,1,48,552
Restionaceae,Cytogonidium,1,48,552
Restionaceae,Dapsilanthus,4,48,552
Restionaceae,Desmocladus,23,48,552
Restionaceae,Dielsia,1,48,552
Restionaceae,Elegia,50,48,552
Restionaceae,Empodisma,3,48,552
Restionaceae,Eurychorda,1,48,552
Restionaceae,Gaimardia,4,48,552
Restionaceae,Hopkinsia,2,48,552
Restionaceae,Hydrophilus,1,48,552
Restionaceae,Hypodiscus,15,48,552
Restionaceae,Hypolaena,7,48,552
Restionaceae,Lepidobolus,9,48,552
Restionaceae,Leptocarpus,16,48,552
Restionaceae,Lepyrodia,22,48,552
Restionaceae,Loxocarya,5,48,552
Restionaceae,Lyginia,3,48,552
Restionaceae,Mastersiella,3,48,552
Restionaceae,Melanostachya,1,48,552
Restionaceae,Nevillea,3,48,552
Restionaceae,Platycaulos,12,48,552
Restionaceae,Platychorda,2,48,552
Restionaceae,Restio,168,48,552
Restionaceae,Rhodocoma,8,48,552
Restionaceae,Soroveta,1,48,552
Restionaceae,Sporadanthus,8,48,552
Restionaceae,Staberoha,9,48,552
Restionaceae,Taraxis,1,48,552
Restionaceae,Thamnochortus,34,48,552
Restionaceae,Tremulina,2,48,552
Restionaceae,Tyrbastes,1,48,552
Restionaceae,Willdenowia,12,48,552
Restionaceae,Winifredia,1,48,552
Rhabdoweisiaceae,Arctoa,8,16,91
Rhabdoweisiaceae,Brideliella,3,16,91
Rhabdoweisiaceae,Camptodontium,1,16,91
Rhabdoweisiaceae,Cnestrum,3,16,91
Rhabdoweisiaceae,Cynodontium,32,16,91
Rhabdoweisiaceae,Dicranoweisia,4,16,91
Rhabdoweisiaceae,Eucamptodon,1,16,91
Rhabdoweisiaceae,Glyphomitrium,12,16,91
Rhabdoweisiaceae,Kiaeria,4,16,91
Rhabdoweisiaceae,Notocynodontium,1,16,91
Rhabdoweisiaceae,Oncophorus,3,16,91
Rhabdoweisiaceae,Oreas,1,16,91
Rhabdoweisiaceae,Rhabdoweisia,4,16,91
Rhabdoweisiaceae,Ripariella,1,16,91
